lang,topic,topic_in_English
ja,ランズベリー・アーサー,Arthur Lounsbery
en,Arthur Lounsbery,Arthur Lounsbery
es,Arthur Lounsbery,Arthur Lounsbery
ko,란즈베리 아서,Arthur Lounsbery
it,Arthur Lounsbery,Arthur Lounsbery
arz,آرثر لونسبرى,Arthur Lounsbery
en,Music of the Parasite Eve series,Music of the Parasite Eve series
en,Amerigame,Amerigame
pl,Ameritrash,Amerigame
es,Juego de estilo estadounidense,Amerigame
en,Dead Rising 4,Dead Rising 4
ja,デッドライジング4,Dead Rising 4
ru,Dead Rising 4,Dead Rising 4
es,Dead Rising 4,Dead Rising 4
fr,Dead Rising 4,Dead Rising 4
it,Dead Rising 4,Dead Rising 4
pt,Dead Rising 4,Dead Rising 4
th,เดดไรซิง 4,Dead Rising 4
fi,Dead Rising 4,Dead Rising 4
ru,The Sims 4: Жизнь в городе,The Sims 4: City Living
en,The Sims 4: City Living,The Sims 4: City Living
fr,Les Sims 4 : Vie citadine,The Sims 4: City Living
zh,模擬市民4：都會生活,The Sims 4: City Living
it,The Sims 4: Vita in città,The Sims 4: City Living
uk,The Sims 4: City Living,The Sims 4: City Living
tr,The Sims 4: City Living,The Sims 4: City Living
fi,The Sims 4: Kaupunkielämää,The Sims 4: City Living
cs,The Sims 4: Život ve městě,The Sims 4: City Living
lt,The Sims 4: City Living,The Sims 4: City Living
hr,The Sims 4: City Living,The Sims 4: City Living
id,The Sims 4: City Living,The Sims 4: City Living
pt,The Sims 4: Vida na Cidade,The Sims 4: City Living
en,Reflex Arena,Reflex Arena
en,Mimikyu,Mimikyu
zh,謎擬Q,Mimikyu
es,Mimikyu,Mimikyu
fr,Mimiqui,Mimikyu
vi,Mimikkyu,Mimikyu
id,Mimikyu,Mimikyu
th,มิมิคคิว,Mimikyu
ko,따라큐,Mimikyu
simple,Mimikyu,Mimikyu
it,Mimikyu,Mimikyu
ml,മിമിക്യു്,Mimikyu
mr,मिमिक्यू,Mimikyu
sco,Mimikyu,Mimikyu
en,Fez I: Valley of Trees,Fez I: Valley of Trees
en,Boundless (video game),Boundless (video game)
de,Boundless (Computerspiel),Boundless (video game)
en,Links LS 1998,Links LS 1998
en,David Joiner,David Joiner
en,Theme Park Mystery,Theme Park Mystery
en,Sumer (video game),Sumer (video game)
en,Strip Poker (video game series),Strip Poker (video game series)
en,Block'hood,Block'hood
ja,ボクサーズ・ロード,Boxer's Road
en,Boxer's Road,Boxer's Road
en,Cryptark,Cryptark
en,Mutant Year Zero: Road to Eden,Mutant Year Zero: Road to Eden
ru,Mutant Year Zero: Road to Eden,Mutant Year Zero: Road to Eden
it,Mutant Year Zero: Road to Eden,Mutant Year Zero: Road to Eden
fr,Mutant Year Zero: Road to Eden,Mutant Year Zero: Road to Eden
zh,突變元年：伊甸園之路,Mutant Year Zero: Road to Eden
tr,Mutant Year Zero: Road to Eden,Mutant Year Zero: Road to Eden
sl,Mutant Year Zero: Road to Eden,Mutant Year Zero: Road to Eden
en,Cooking Mama,Cooking Mama
ja,クッキングママ,Cooking Mama
ko,쿠킹마마,Cooking Mama
en,One Piece: Pirate Warriors,One Piece: Pirate Warriors
zh,ONE PIECE 海賊無雙系列,One Piece: Pirate Warriors
ko,원피스 해적무쌍,One Piece: Pirate Warriors
en,Final Fantasy III,Final Fantasy III
ja,ファイナルファンタジーIII,Final Fantasy III
es,Final Fantasy III,Final Fantasy III
fr,Final Fantasy III,Final Fantasy III
ru,Final Fantasy III,Final Fantasy III
it,Final Fantasy III,Final Fantasy III
zh,最终幻想III,Final Fantasy III
pt,Final Fantasy III,Final Fantasy III
de,Final Fantasy III,Final Fantasy III
pl,Final Fantasy III,Final Fantasy III
th,ไฟนอลแฟนตาซี III,Final Fantasy III
id,Final Fantasy III,Final Fantasy III
fi,Final Fantasy III,Final Fantasy III
vi,Final Fantasy III,Final Fantasy III
nl,Final Fantasy III,Final Fantasy III
uk,Final Fantasy III,Final Fantasy III
wuu,最终幻想III,Final Fantasy III
ko,파이널 판타지 III,Final Fantasy III
sv,Final Fantasy III,Final Fantasy III
tr,Final Fantasy III,Final Fantasy III
et,Final Fantasy III,Final Fantasy III
lld,Final Fantasy III,Final Fantasy III
lt,Final Fantasy III,Final Fantasy III
simple,Final Fantasy III,Final Fantasy III
sq,Final Fantasy III,Final Fantasy III
uz,Final Fantasy III,Final Fantasy III
arz,فينال فانتاسى اى,Final Fantasy III
la,Final Fantasy III,Final Fantasy III
no,Final Fantasy III,Final Fantasy III
en,America's Army,America's Army
de,America’s Army,America's Army
fr,America's Army,America's Army
zh,美國陸軍系列,America's Army
ja,America's Army,America's Army
pl,America’s Army,America's Army
ru,America’s Army,America's Army
es,America's Army,America's Army
it,America's Army,America's Army
pt,America's Army,America's Army
simple,America's Army,America's Army
fi,America’s Army,America's Army
nl,America's Army,America's Army
cs,America's Army,America's Army
sv,America's Army,America's Army
hu,America’s Army,America's Army
da,America's Army,America's Army
ko,America's Army,America's Army
no,America’s Army,America's Army
sl,America's Army,America's Army
lt,America's Army,America's Army
en,Tails (Sonic the Hedgehog),Tails (Sonic the Hedgehog)
it,Tails (Sonic the Hedgehog),Tails (Sonic the Hedgehog)
es,Miles «Tails» Prower,Tails (Sonic the Hedgehog)
ru,Тейлз,Tails (Sonic the Hedgehog)
pt,Tails (Sonic the Hedgehog),Tails (Sonic the Hedgehog)
fr,Tails (Sonic the Hedgehog),Tails (Sonic the Hedgehog)
ja,"マイルス ""テイルス"" パウアー",Tails (Sonic the Hedgehog)
de,Miles Tails Prower,Tails (Sonic the Hedgehog)
zh,塔尔斯,Tails (Sonic the Hedgehog)
tr,"Miles ""Tails"" Prower",Tails (Sonic the Hedgehog)
pl,Tails (postać fikcyjna),Tails (Sonic the Hedgehog)
th,"ไมลส์ ""เทลส์"" พราวเวอร์",Tails (Sonic the Hedgehog)
nl,"Miles ""Tails"" Prower",Tails (Sonic the Hedgehog)
id,"Miles ""Tails"" Prower",Tails (Sonic the Hedgehog)
uk,Майлз «Тейлз» Прауер,Tails (Sonic the Hedgehog)
ko,테일즈 (소닉 더 헤지혹),Tails (Sonic the Hedgehog)
fi,Miles ”Tails” Prower,Tails (Sonic the Hedgehog)
sv,Tails,Tails (Sonic the Hedgehog)
hr,"Miles ""Tails"" Prower",Tails (Sonic the Hedgehog)
sr,Tejls (Sonik),Tails (Sonic the Hedgehog)
da,"Miles ""Tails"" Prower",Tails (Sonic the Hedgehog)
no,Miles «Tails» Prower,Tails (Sonic the Hedgehog)
vi,"Miles ""Tails"" Prower",Tails (Sonic the Hedgehog)
arz,مايلز تيلز براور,Tails (Sonic the Hedgehog)
ca,Miles «Tails» Prower,Tails (Sonic the Hedgehog)
sl,Lisjak Tails,Tails (Sonic the Hedgehog)
sh,Tails (Sonic the Hedgehog),Tails (Sonic the Hedgehog)
ckb,تێلز (سۆنێکی ژیشک),Tails (Sonic the Hedgehog)
la,Tails (persona ficticia),Tails (Sonic the Hedgehog)
sco,Tails (chairacter),Tails (Sonic the Hedgehog)
wuu,塔尔斯,Tails (Sonic the Hedgehog)
en,RobotWar,RobotWar
vi,RobotWar,RobotWar
ru,RobotWar,RobotWar
fr,RobotWar,RobotWar
en,Donald Duck: Goin' Quackers,Donald Duck: Goin' Quackers
it,Paperino: Operazione Papero?!,Donald Duck: Goin' Quackers
fi,Aku Ankka: Universumin sankari,Donald Duck: Goin' Quackers
es,Donald Duck: Goin' Quackers,Donald Duck: Goin' Quackers
de,Donald Duck: Quack Attack,Donald Duck: Goin' Quackers
fr,Donald Duck Couak Attack,Donald Duck: Goin' Quackers
pt,Disney's Donald Duck: Goin' Quackers,Donald Duck: Goin' Quackers
pl,Szalone przygody Kaczora Donalda,Donald Duck: Goin' Quackers
zh,唐老鸭：英雄救美,Donald Duck: Goin' Quackers
id,Disney's Donald Duck: Goin' Quackers,Donald Duck: Goin' Quackers
nl,Donald Duck: Quack Attack,Donald Duck: Goin' Quackers
no,Donald Duck: Quack Attack,Donald Duck: Goin' Quackers
da,Donald Duck: Quack Attack,Donald Duck: Goin' Quackers
ca,Donald Duck: Goin' Quackers,Donald Duck: Goin' Quackers
wuu,唐老鸭：英雄救美,Donald Duck: Goin' Quackers
arz,دونالد دوك: جوين كواكيرس,Donald Duck: Goin' Quackers
lld,Donald Duck: Goin' Quackers,Donald Duck: Goin' Quackers
en,Progress Quest,Progress Quest
ru,Progress Quest,Progress Quest
zh,Progress Quest,Progress Quest
de,Progress Quest,Progress Quest
fr,Progress Quest,Progress Quest
ko,프로그레스 퀘스트,Progress Quest
es,Progress quest,Progress Quest
nl,Progress Quest,Progress Quest
en,Advertising in video games,Advertising in video games
tr,Video oyunlarında reklam,Advertising in video games
en,Action Half-Life,Action Half-Life
ru,Action Half-Life,Action Half-Life
vi,Action Half-Life,Action Half-Life
en,Infantry (video game),Infantry (video game)
ja,Infantry,Infantry (video game)
en,Roma Victor,Roma Victor
sv,Roma Victor,Roma Victor
en,Hostile Waters: Antaeus Rising,Hostile Waters: Antaeus Rising
ru,Hostile Waters: Antaeus Rising,Hostile Waters: Antaeus Rising
hu,Hostile Waters: Antaeus Rising,Hostile Waters: Antaeus Rising
arz,هوستيل واتيرس: انتايوس ريسينج,Hostile Waters: Antaeus Rising
lld,Hostile Waters: Antaeus Rising,Hostile Waters: Antaeus Rising
en,Super Pac-Man,Super Pac-Man
ja,スーパーパックマン,Super Pac-Man
es,Super Pac-Man,Super Pac-Man
ru,Super Pac-Man,Super Pac-Man
it,Super Pac-Man,Super Pac-Man
id,Super Pac-Man,Super Pac-Man
fr,Super Pac-Man,Super Pac-Man
ko,슈퍼 팩맨,Super Pac-Man
pt,Super Pac-Man,Super Pac-Man
arz,سوبر باك مان,Super Pac-Man
lld,Super Pac-Man,Super Pac-Man
en,Monster Party,Monster Party
it,Monster Party,Monster Party
lld,Monster Party,Monster Party
en,Sargon (chess),Sargon (chess)
de,Sargon (Schachprogramm),Sargon (chess)
it,Sargon (serie),Sargon (chess)
pt,Sargon,Sargon (chess)
ru,Sargon,Sargon (chess)
es,Sargon (ajedrez),Sargon (chess)
simple,Sargon (chess),Sargon (chess)
ca,Sargon (escacs),Sargon (chess)
en,Spawning (video games),Spawning (video games)
ru,Респаун,Spawning (video games)
de,Spawnen,Spawning (video games)
fr,Respawn,Spawning (video games)
ja,スポーン (オンラインゲーム),Spawning (video games)
it,Spawn (videogiochi),Spawning (video games)
pt,Spawning (jogos eletrônicos),Spawning (video games)
pl,Respawn,Spawning (video games)
nl,Spawnen,Spawning (video games)
th,การเกิด (วิดีโอเกม),Spawning (video games)
zh-yue,物件生成,Spawning (video games)
uk,Респавн,Spawning (video games)
en,Griefer,Griefer
ru,Грифер,Griefer
es,Griefer,Griefer
de,Griefer,Griefer
pl,Griefing,Griefer
fr,Griefer,Griefer
sv,Griefer,Griefer
uk,Грифер,Griefer
zh-yue,破壞者 (電子遊戲),Griefer
az,Mərdimazar oyunçu,Griefer
en,Wizard's Crown,Wizard's Crown
fr,Wizard's Crown,Wizard's Crown
it,Wizard's Crown,Wizard's Crown
nl,Wizard's Crown,Wizard's Crown
en,Syberia,Syberia
de,Syberia,Syberia
pl,Syberia (seria),Syberia
nl,Syberia (computerspelserie),Syberia
fi,Syberia (pelisarja),Syberia
ru,Battle City,Battle City
en,Battle City,Battle City
es,Battle City,Battle City
ja,バトルシティー,Battle City
zh,坦克大战,Battle City
it,Battle City,Battle City
pl,Battle City,Battle City
pt,Battle City,Battle City
uk,Battle City,Battle City
wuu,坦克大战,Battle City
de,Battle City,Battle City
fr,Battle City,Battle City
ko,배틀 시티,Battle City
tr,Battle City,Battle City
cs,Battle City,Battle City
bs,Battle City (igra),Battle City
zh-yue,坦克大戰,Battle City
nl,Battle City,Battle City
tl,Battle City (laro),Battle City
arz,باتل سيتى,Battle City
ka,Battle City,Battle City
lld,Battle City,Battle City
en,The Adventures of Captain Comic,The Adventures of Captain Comic
it,Captain Comic,The Adventures of Captain Comic
es,Captain Comic,The Adventures of Captain Comic
fr,The Adventures of Captain Comic,The Adventures of Captain Comic
lld,Captain Comic,The Adventures of Captain Comic
en,Capcom Fighting All-Stars,Capcom Fighting All-Stars
es,Capcom Fighting All Stars,Capcom Fighting All-Stars
fr,Capcom Fighting All Stars,Capcom Fighting All-Stars
lld,Capcom Fighting All-Stars,Capcom Fighting All-Stars
en,Gee Bee Air Rally,Gee Bee Air Rally
it,GeeBee Air Rally,Gee Bee Air Rally
en,Yoot Saito,Yoot Saito
ja,斎藤由多加,Yoot Saito
fr,Yoot Saito,Yoot Saito
mg,Yoot Saito,Yoot Saito
en,Gods and Generals (video game),Gods and Generals (video game)
en,Final Fantasy Legend III,Final Fantasy Legend III
ja,時空の覇者 Sa・Ga3,Final Fantasy Legend III
zh,时空之霸者 沙加3 ［完结篇］,Final Fantasy Legend III
it,Final Fantasy Legend III,Final Fantasy Legend III
es,Final Fantasy Legend III,Final Fantasy Legend III
ru,Final Fantasy Legend III,Final Fantasy Legend III
fr,Final Fantasy Legend III,Final Fantasy Legend III
ko,시공의 패자: 사가 3,Final Fantasy Legend III
lld,Final Fantasy Legend III,Final Fantasy Legend III
sv,Final Fantasy Legend III,Final Fantasy Legend III
en,Clover Studio,Clover Studio
ja,クローバースタジオ,Clover Studio
es,Clover Studio,Clover Studio
fr,Clover Studio,Clover Studio
zh,四叶草工作室,Clover Studio
pt,Clover Studio,Clover Studio
it,Clover Studio,Clover Studio
de,Clover Studio,Clover Studio
pl,Clover Studio,Clover Studio
fi,Clover Studio,Clover Studio
tr,Clover Studio,Clover Studio
sv,Clover Studio,Clover Studio
ko,클로버 스튜디오,Clover Studio
ca,Clover Studio,Clover Studio
azb,کلوور ایستودیو,Clover Studio
en,City Connection,City Connection
ja,シティコネクション (ゲーム),City Connection
es,City Connection,City Connection
fr,City Connection,City Connection
pt,City Connection,City Connection
zh,碰碰车 (电子游戏),City Connection
it,City Connection,City Connection
ko,시티 커넥션,City Connection
wuu,碰碰车（电子游戏）,City Connection
nl,City Connection,City Connection
arz,سيتى كونكشن,City Connection
eu,City Connection,City Connection
lld,City Connection,City Connection
en,Riviera: The Promised Land,Riviera: The Promised Land
ja,Riviera 〜約束の地リヴィエラ〜,Riviera: The Promised Land
es,Riviera: The Promised Land,Riviera: The Promised Land
zh,約束之地,Riviera: The Promised Land
it,Riviera: The Promised Land,Riviera: The Promised Land
fr,Riviera : La Terre Promise,Riviera: The Promised Land
lld,Riviera: The Promised Land,Riviera: The Promised Land
en,Heishiro Mitsurugi,Heishiro Mitsurugi
es,Heishiro Mitsurugi,Heishiro Mitsurugi
en,North,North & South (video game)
es,Norte,North & South (video game)
hi,उत्तर दिशा,North & South (video game)
ru,Север,North & South (video game)
pt,Norte,North & South (video game)
fr,Nord,North & South (video game)
uk,Північ,North & South (video game)
th,ทิศเหนือ,North & South (video game)
tr,Kuzey,North & South (video game)
de,Norden,North & South (video game)
mr,उत्तर दिशा,North & South (video game)
id,Utara,North & South (video game)
bn,উত্তর,North & South (video game)
it,Nord,North & South (video game)
ja,北,North & South (video game)
pl,Północ,North & South (video game)
tl,Hilaga,North & South (video game)
simple,North,North & South (video game)
el,Βορράς,North & South (video game)
hy,Հյուսիս,North & South (video game)
cs,Sever,North & South (video game)
ka,ჩრდილოეთი,North & South (video game)
uz,Shimol,North & South (video game)
ro,Nord,North & South (video game)
vi,Hướng bắc,North & South (video game)
zh,北,North & South (video game)
ml,വടക്ക്,North & South (video game)
no,Nord,North & South (video game)
ko,북쪽,North & South (video game)
nl,Noord (windstreek),North & South (video game)
te,ఉత్తరం,North & South (video game)
hr,Sjever,North & South (video game)
sr,Север,North & South (video game)
ms,Utara,North & South (video game)
ta,வடக்கு,North & South (video game)
az,Şimal,North & South (video game)
bg,Север,North & South (video game)
hu,Észak,North & South (video game)
gu,ઉત્તર,North & South (video game)
fi,Pohjoinen,North & South (video game)
sl,Sever,North & South (video game)
sw,Kaskazini,North & South (video game)
sq,Veriu (gjeografi),North & South (video game)
lt,Šiaurė,North & South (video game)
da,Nord,North & South (video game)
sv,Norr,North & South (video game)
ca,Nord,North & South (video game)
sk,Sever (svetová strana),North & South (video game)
lv,Ziemeļi,North & South (video game)
kk,Солтүстік,North & South (video game)
sn,Maodzanyemba,North & South (video game)
zh-yue,北,North & South (video game)
af,Noord,North & South (video game)
sh,Sjever,North & South (video game)
bs,Sjever,North & South (video game)
ne,उत्तर,North & South (video game)
am,ሰሜን,North & South (video game)
et,Põhi,North & South (video game)
qu,Chincha,North & South (video game)
my,မြောက်အရပ်,North & South (video game)
mk,Север,North & South (video game)
eu,Ipar,North & South (video game)
be,Поўнач,North & South (video game)
ceb,Amihanan,North & South (video game)
pam,Pangulu,North & South (video game)
ln,Nola,North & South (video game)
ast,Norte,North & South (video game)
map-bms,Lor,North & South (video game)
pa,ਉੱਤਰ,North & South (video game)
vec,Nord,North & South (video game)
ku,Bakur,North & South (video game)
nn,Nord,North & South (video game)
br,Norzh,North & South (video game)
ia,Nord,North & South (video game)
is,Norður,North & South (video game)
kab,Agafa,North & South (video game)
la,Septentriones,North & South (video game)
nrm,Nord,North & South (video game)
eo,Nordo,North & South (video game)
frr,Nuurd,North & South (video game)
jv,Lor,North & South (video game)
als,Norden,North & South (video game)
sco,North,North & South (video game)
ckb,باکوور,North & South (video game)
co,Nordu,North & South (video game)
fur,Nord,North & South (video game)
so,Woqooyi,North & South (video game)
be-tarask,Поўнач,North & South (video game)
bjn,Utara,North & South (video game)
bo,བྱང་ཕྱོགས།,North & South (video game)
