lang,topic,topic_in_English
uk,Herc's Adventures,Herc's Adventures
nl,Herc's Adventures,Herc's Adventures
simple,Herc's Adventures,Herc's Adventures
arz,هيركس ادڤينتوريس,Herc's Adventures
lld,Herc's Adventures,Herc's Adventures
pt,Gradiente (empresa),IGB Eletrônica
en,IGB Eletrônica,IGB Eletrônica
ja,グラディエンテ,IGB Eletrônica
en,The Immortals (band),The Immortals (band)
pt,The Immortals (banda),The Immortals (band)
en,IEntertainment Network,IEntertainment Network
pt,IEntertainment Network,IEntertainment Network
en,NHL Hockey,NHL Hockey
ru,NHL Hockey,NHL Hockey
fi,NHL Hockey,NHL Hockey
sv,NHL Hockey,NHL Hockey
fr,EA Hockey,NHL Hockey
pl,NHL Hockey,NHL Hockey
zh,NHL冰球,NHL Hockey
lld,NHL Hockey,NHL Hockey
ja,グラディウスII -GOFERの野望-,Gradius II
en,Gradius II,Gradius II
zh,宇宙巡航艦II 高弗的野望,Gradius II
es,Gradius II,Gradius II
fr,Gradius II: Gofer no Yabō,Gradius II
pt,Gradius II,Gradius II
ko,그라디우스 II: 고퍼의 야망,Gradius II
lld,Gradius II,Gradius II
sv,Gradius II,Gradius II
en,Paper Wars,Paper Wars
en,The Dallas Quest,The Dallas Quest
de,The Dallas Quest,The Dallas Quest
fr,Dallas Quest,The Dallas Quest
lld,Dallas Quest,The Dallas Quest
en,Formula One World Championship: Beyond the Limit,Formula One World Championship: Beyond the Limit
ja,ヘブンリーシンフォニー,Formula One World Championship: Beyond the Limit
fr,Formula One World Championship: Beyond the Limit,Formula One World Championship: Beyond the Limit
sv,Formula One World Championship: Beyond the Limit,Formula One World Championship: Beyond the Limit
lld,Formula One World Championship: Beyond the Limit,Formula One World Championship: Beyond the Limit
en,Zone Warrior,Zone Warrior
en,Apache Strike,Apache Strike
en,Glass Joe,Glass Joe
es,Glass Joe,Glass Joe
en,GameStorm (convention),GameStorm (convention)
ja,マネーアイドルエクスチェンジャー,Money Puzzle Exchanger
en,Money Puzzle Exchanger,Money Puzzle Exchanger
fr,Money Puzzle Exchanger,Money Puzzle Exchanger
it,Money Puzzle Exchanger,Money Puzzle Exchanger
ru,Money Puzzle Exchanger,Money Puzzle Exchanger
lld,Money Idol Exchanger,Money Puzzle Exchanger
ja,うたわれるもの,Utawarerumono
en,Utawarerumono,Utawarerumono
zh,传颂之物,Utawarerumono
ru,Utawarerumono,Utawarerumono
es,Utawarerumono,Utawarerumono
fr,Utawareru mono,Utawarerumono
pt,Utawarerumono,Utawarerumono
de,Utawarerumono: Prelude to the Fallen,Utawarerumono
ko,칭송받는 자,Utawarerumono
it,Utawarerumono,Utawarerumono
vi,Utawarerumono,Utawarerumono
pl,Utawarerumono,Utawarerumono
th,อูตาวาเรรูโมโนะ,Utawarerumono
nl,Utawarerumono,Utawarerumono
fi,Utawarerumono,Utawarerumono
tr,Utawarerumono,Utawarerumono
hu,Utavarerumono,Utawarerumono
sv,Utawarerumono,Utawarerumono
arz,اوتاواريرومنو,Utawarerumono
lld,Utawarerumono,Utawarerumono
en,Fire on the Water,Fire on the Water
it,Traversata infernale,Fire on the Water
en,OutRun 2019,OutRun 2019
es,OutRun 2019,OutRun 2019
ru,OutRun 2019,OutRun 2019
ja,OutRun-2019,OutRun 2019
fr,OutRun 2019,OutRun 2019
pt,OutRun 2019,OutRun 2019
ko,아웃런 2019,OutRun 2019
sv,Out Run 2019,OutRun 2019
arz,اوت ران 2019,OutRun 2019
lld,Out Run 2019,OutRun 2019
en,Excite Truck,Excite Truck
ja,エキサイト トラック,Excite Truck
es,Excite Truck,Excite Truck
fr,Excite Truck,Excite Truck
de,Excite Truck,Excite Truck
it,Excite Truck,Excite Truck
fi,Excite Truck,Excite Truck
hr,Excite Truck,Excite Truck
nl,Excite Truck,Excite Truck
no,Excite Truck,Excite Truck
da,Excite Truck,Excite Truck
arz,اكسيت تروك,Excite Truck
is,Excite Truck,Excite Truck
lld,Excite Truck,Excite Truck
sv,Excite Truck,Excite Truck
en,Hotel Dusk: Room 215,Hotel Dusk: Room 215
ja,ウィッシュルーム 天使の記憶,Hotel Dusk: Room 215
es,Hotel Dusk: Room 215,Hotel Dusk: Room 215
it,Hotel Dusk: Room 215,Hotel Dusk: Room 215
de,Hotel Dusk: Room 215,Hotel Dusk: Room 215
fr,Hotel Dusk: Room 215,Hotel Dusk: Room 215
ko,호텔 더스크의 비밀,Hotel Dusk: Room 215
pt,Hotel Dusk: Room 215,Hotel Dusk: Room 215
zh,願望之屋 天使的記憶,Hotel Dusk: Room 215
th,โฮเทลดัสก์: รูม 215,Hotel Dusk: Room 215
sv,Hotel Dusk: Room 215,Hotel Dusk: Room 215
nn,Hotel Dusk: Room 215,Hotel Dusk: Room 215
arz,هوتيل دوسك: روم 215,Hotel Dusk: Room 215
lld,Hotel Dusk: Room 215,Hotel Dusk: Room 215
ms,Hotel Dusk: Room 215,Hotel Dusk: Room 215
en,Ace Attorney,Ace Attorney
ja,逆転裁判,Ace Attorney
zh,逆转裁判系列,Ace Attorney
fr,Ace Attorney,Ace Attorney
ru,Ace Attorney,Ace Attorney
es,Ace Attorney,Ace Attorney
it,Ace Attorney,Ace Attorney
de,Ace Attorney,Ace Attorney
pt,Ace Attorney,Ace Attorney
ko,역전재판,Ace Attorney
id,Ace Attorney,Ace Attorney
uk,Ace Attorney,Ace Attorney
nl,Ace Attorney,Ace Attorney
tr,Ace Attorney,Ace Attorney
fi,Ace Attorney,Ace Attorney
sv,Ace Attorney,Ace Attorney
hu,Ace Attorney,Ace Attorney
ca,Ace Attorney,Ace Attorney
wuu,逆转裁判系列,Ace Attorney
no,Ace Attorney,Ace Attorney
simple,Ace Attorney,Ace Attorney
ro,Ace Attorney,Ace Attorney
et,Ace Attorney,Ace Attorney
ast,Ace attorney,Ace Attorney
en,Gorky 17,Gorky 17
ru,Gorky 17,Gorky 17
pl,Gorky 17,Gorky 17
de,Gorky 17,Gorky 17
hu,Gorky 17,Gorky 17
fr,Gorky 17,Gorky 17
es,Gorky 17,Gorky 17
cs,Gorky 17,Gorky 17
ro,Gorky 17,Gorky 17
lld,Gorky 17,Gorky 17
vi,Gorky 17,Gorky 17
en,Street Fighter Anniversary Collection,Street Fighter Anniversary Collection
es,Street Fighter Anniversary Collection,Street Fighter Anniversary Collection
pt,Street Fighter Anniversary Collection,Street Fighter Anniversary Collection
en,Flow (video game),Flow (video game)
ru,FlOw,Flow (video game)
zh,流 (遊戲),Flow (video game)
ja,FlOw,Flow (video game)
fr,FlOw,Flow (video game)
it,Flow (videogioco),Flow (video game)
pt,Flow (jogo eletrônico),Flow (video game)
pl,Flow (gra komputerowa),Flow (video game)
fi,Flow (videopeli),Flow (video game)
id,Flow (permainan video),Flow (video game)
ko,플로 (비디오 게임),Flow (video game)
no,Flow (videospill),Flow (video game)
sv,Flow (datorspel),Flow (video game)
arz,فلاو,Flow (video game)
en,Galaga: Destination Earth,Galaga: Destination Earth
fr,Galaga : Objectif Terre,Galaga: Destination Earth
arz,جالاجا: ديستنيشن ايرث,Galaga: Destination Earth
nl,Galaga: Destination Earth,Galaga: Destination Earth
en,Dynamite Dan II,Dynamite Dan II
de,Dynamite Dan 2,Dynamite Dan II
en,Zoo Tycoon 2: Endangered Species,Zoo Tycoon 2: Endangered Species
nl,Zoo Tycoon 2: Bedreigde Diersoorten,Zoo Tycoon 2: Endangered Species
es,Zoo Tycoon 2: Endangered Species,Zoo Tycoon 2: Endangered Species
da,Zoo Tycoon 2: Endangered Species,Zoo Tycoon 2: Endangered Species
pl,Zoo Tycoon 2: Na ratunek zwierzakom,Zoo Tycoon 2: Endangered Species
pt,Zoo Tycoon 2: Endangered Species,Zoo Tycoon 2: Endangered Species
fr,Zoo Tycoon 2: Endangered Species,Zoo Tycoon 2: Endangered Species
en,Neil Voss,Neil Voss
en,Brotherhood of Justice,Brotherhood of Justice
de,Young Streetfighters,Brotherhood of Justice
ja,ザ・ブラザーフッド (1986年の映画),Brotherhood of Justice
fr,La Loi du campus,Brotherhood of Justice
simple,Brotherhood of Justice,Brotherhood of Justice
en,Maximum Force,Maximum Force
en,Millionaire (video game),Millionaire (video game)
en,Line Rider,Line Rider
de,Line Rider,Line Rider
es,Line Rider,Line Rider
fr,Line Rider,Line Rider
ja,Line Rider,Line Rider
nl,Line Rider,Line Rider
sl,Line Rider,Line Rider
zh,线条骑士,Line Rider
pt,Line Rider,Line Rider
sv,Linerider,Line Rider
da,Line Rider,Line Rider
fi,Line Rider,Line Rider
en,BattleLore,BattleLore
fr,BattleLore,BattleLore
de,BattleLore,BattleLore
fi,BattleLore (lautapeli),BattleLore
sv,BattleLore (brädspel),BattleLore
en,DeFRaG,DeFRaG
ru,DeFRaG,DeFRaG
fr,DeFRaG,DeFRaG
zh,DeFRaG,DeFRaG
en,Battle Fantasia,Battle Fantasia
ja,バトルファンタジア,Battle Fantasia
lld,Battle Fantasia,Battle Fantasia
ca,Battle Fantasia,Battle Fantasia
arz,باتل فانتاسيا,Battle Fantasia
ja,Really? Really!,Really? Really!
en,Really? Really!,Really? Really!
zh,Really? Really!,Really? Really!
ko,리얼리? 리얼리!,Really? Really!
fr,Really? Really!,Really? Really!
it,Really? Really!,Really? Really!
lld,Really? Really!,Really? Really!
en,Chicken Invaders,Chicken Invaders
vi,Chicken Invaders (trò chơi điện tử),Chicken Invaders
pl,Chicken Invaders,Chicken Invaders
it,Chicken Invaders,Chicken Invaders
es,Chicken Invaders,Chicken Invaders
fr,Chicken Invaders,Chicken Invaders
de,Chicken Invaders,Chicken Invaders
ro,Chicken Invaders,Chicken Invaders
arz,تشيكين اينفيدر,Chicken Invaders
sr,Chicken Invaders,Chicken Invaders
en,40 Winks (video game),40 Winks (video game)
es,40 Winks,40 Winks (video game)
it,40 Winks,40 Winks (video game)
fi,40 Winks,40 Winks (video game)
fr,Dream Story : Les Aventures de Tim et Lola,40 Winks (video game)
pl,40 Winks,40 Winks (video game)
arz,40 وينكس,40 Winks (video game)
lld,40 Winks,40 Winks (video game)
en,Kazuma Kaneko,Kazuma Kaneko
ja,金子一馬,Kazuma Kaneko
zh,金子一馬,Kazuma Kaneko
fr,Kazuma Kaneko,Kazuma Kaneko
fi,Kazuma Kaneko,Kazuma Kaneko
ko,가네코 가즈마,Kazuma Kaneko
hu,Kaneko Kazuma,Kazuma Kaneko
sv,Kazuma Kaneko,Kazuma Kaneko
mg,Kazuma Kaneko,Kazuma Kaneko
ms,Kazuma Keneko,Kazuma Kaneko
ja,ワールドコンバット,World Combat
en,World Combat,World Combat
th,เวิลด์คอมแบต,World Combat
en,Frogs (video game),Frogs (video game)
en,Chris Hecker,Chris Hecker
mg,Chris Hecker,Chris Hecker
en,Fight Fever,Fight Fever
ja,ファイトフィーバー,Fight Fever
es,Fight Fever,Fight Fever
ko,왕중왕 (비디오 게임),Fight Fever
it,Fight Fever,Fight Fever
fr,Fight Fever,Fight Fever
lld,Fight Fever,Fight Fever
en,Super Stardust HD,Super Stardust HD
fr,Super Stardust HD,Super Stardust HD
fi,Super Stardust HD,Super Stardust HD
sv,Super Stardust HD,Super Stardust HD
arz,سوبر ستاردوست,Super Stardust HD
lld,Super Stardust HD,Super Stardust HD
en,Cars Mater-National Championship,Cars Mater-National Championship
ru,Cars Mater-National Championship,Cars Mater-National Championship
fr,Cars : La Coupe internationale de Martin,Cars Mater-National Championship
es,Cars: La Copa Internacional de Mate,Cars Mater-National Championship
pt,Cars Mater-National,Cars Mater-National Championship
cs,Auta: Burákův národní šampionát,Cars Mater-National Championship
ms,Cars Mater-National Championship,Cars Mater-National Championship
lld,Cars Mater-National Championship,Cars Mater-National Championship
arz,كارس ماتير ناتيونال تشامپيونشيپ,Cars Mater-National Championship
uz,Cars Mater-National Championship,Cars Mater-National Championship
en,Tank Beat,Tank Beat
ja,タンクビート,Tank Beat
lld,Tank Beat,Tank Beat
en,Absolute Zero (video game),Absolute Zero (video game)
fr,Absolute Zero,Absolute Zero (video game)
lld,Absolute Zero,Absolute Zero (video game)
ja,エウシュリー,Eushully
zh,Eushully,Eushully
en,Eushully,Eushully
ru,Eushully,Eushully
en,Marketing of Halo 3,Marketing of Halo 3
pt,Marketing de Halo 3,Marketing of Halo 3
en,Tom Bowens,Tom Bowens
tay,Tom Bowens,Tom Bowens
it,Tommie Bowens,Tom Bowens
szy,Tom Bowens,Tom Bowens
es,Tommie Bowens,Tom Bowens
arz,توم بوينس,Tom Bowens
ja,この青空に約束を—,Kono Aozora ni Yakusoku o
en,Kono Aozora ni Yakusoku o,Kono Aozora ni Yakusoku o
zh,青空下的約定,Kono Aozora ni Yakusoku o
en,Roogoo,Roogoo
pt,Roogoo,Roogoo
en,Virtuality (product),Virtuality (product)
ja,Virtuality,Virtuality (product)
sv,Virtuality 1000CS,Virtuality (product)
en,Factions of Halo,Factions of Halo
it,Razze di Halo,Factions of Halo
es,Anexo:Vehículos de Halo,Factions of Halo
fr,United Nations Space Command,Factions of Halo
pt,Facções de Halo,Factions of Halo
en,Street Fighter EX3,Street Fighter EX3
es,Street Fighter EX3,Street Fighter EX3
fr,Street Fighter EX 3,Street Fighter EX3
it,Street Fighter EX 3,Street Fighter EX3
pt,Street Fighter EX3,Street Fighter EX3
sv,Street Fighter EX3,Street Fighter EX3
arz,ستريت فايتر اى اكس 3,Street Fighter EX3
lld,Street Fighter EX3,Street Fighter EX3
en,Planet Laika,Planet Laika
ja,プラネットライカ,Planet Laika
lld,Planet Laika,Planet Laika
ja,Memories Off After Rain,Memories Off After Rain
en,Memories Off After Rain,Memories Off After Rain
zh,秋之回忆：雨后,Memories Off After Rain
en,Balloon Pop,Balloon Pop
en,Starship Troopers: Terran Ascendancy,Starship Troopers: Terran Ascendancy
ru,Starship Troopers: Terran Ascendancy,Starship Troopers: Terran Ascendancy
it,Starship Troopers: Terran Ascendancy,Starship Troopers: Terran Ascendancy
fr,Starship Troopers: Terran Ascendancy,Starship Troopers: Terran Ascendancy
vi,Starship Troopers: Terran Ascendancy,Starship Troopers: Terran Ascendancy
lld,Starship Troopers: Terran Ascendancy,Starship Troopers: Terran Ascendancy
en,Equinox (1986 video game),Equinox (1986 video game)
it,Equinox (videogioco 1986),Equinox (1986 video game)
en,MagMax,MagMax
ja,マグマックス,MagMax
zh,組合金剛,MagMax
it,MagMax,MagMax
lld,MagMax,MagMax
en,Winter Sports 2: The Next Challenge,Winter Sports 2: The Next Challenge
pt,Winter Sports 2: The Next Challenge,Winter Sports 2: The Next Challenge
en,Gary Grigsby's Pacific War,Gary Grigsby's Pacific War
fr,Gary Grigsby's Pacific War,Gary Grigsby's Pacific War
en,Need for Speed: World,Need for Speed: World
ru,Need for Speed World,Need for Speed: World
es,Need for Speed: World,Need for Speed: World
de,Need for Speed: World,Need for Speed: World
it,Need for Speed: World,Need for Speed: World
pt,Need for Speed World,Need for Speed: World
fr,Need for Speed: World,Need for Speed: World
pl,Need for Speed: World,Need for Speed: World
uk,Need For Speed: World,Need for Speed: World
tr,Need for Speed: World,Need for Speed: World
zh,極速快感：世界,Need for Speed: World
id,Need for Speed: World,Need for Speed: World
hu,Need for Speed: World,Need for Speed: World
ro,Need for Speed: World Online,Need for Speed: World
nl,Need for Speed: World,Need for Speed: World
th,นีดฟอร์สปีด: เวิลด์,Need for Speed: World
vi,Need for Speed: World,Need for Speed: World
fi,Need for Speed: World,Need for Speed: World
sv,Need for Speed: World,Need for Speed: World
ko,니드 포 스피드: 월드,Need for Speed: World
sr,Need for Speed: World,Need for Speed: World
zh-yue,極速快感：世界,Need for Speed: World
arz,نيد فور سبيد: ورلد,Need for Speed: World
lld,Need for Speed: World,Need for Speed: World
ms,Need for Speed: World,Need for Speed: World
en,Insurgency: Modern Infantry Combat,Insurgency: Modern Infantry Combat
ru,Insurgency: Modern Infantry Combat,Insurgency: Modern Infantry Combat
zh,叛亂：現代步兵作戰,Insurgency: Modern Infantry Combat
it,Insurgency: Modern Infantry Combat,Insurgency: Modern Infantry Combat
fr,Insurgency: Modern Infantry Combat,Insurgency: Modern Infantry Combat
en,The Resistance (game),The Resistance (game)
zh,抵抗组织,The Resistance (game)
pt,Resistência (jogo),The Resistance (game)
it,The Resistance (gioco),The Resistance (game)
en,We Cheer 2,We Cheer 2
arz,و تشير 2,We Cheer 2
en,Demonware,Demonware
fr,Demonware,Demonware
it,Demonware,Demonware
zh,Demonware,Demonware
tr,DemonWare,Demonware
en,Genomics Digital Lab,Genomics Digital Lab
lld,Genomics Digital Lab,Genomics Digital Lab
en,ReBoot (video game),ReBoot (video game)
it,ReBoot (videogioco),ReBoot (video game)
fr,ReBoot (jeu vidéo),ReBoot (video game)
uk,ReBoot,ReBoot (video game)
lld,ReBoot,ReBoot (video game)
en,Tunnel B1,Tunnel B1
fr,Tunnel B1,Tunnel B1
en,Guillaume Patry,Guillaume Patry
zh,紀堯姆·帕特里,Guillaume Patry
ko,기욤 패트리,Guillaume Patry
pt,Guillaume Patry,Guillaume Patry
ja,ギヨーム・パトリー,Guillaume Patry
id,Guillaume Patry,Guillaume Patry
en,Turn and Burn: No-Fly Zone,Turn and Burn: No-Fly Zone
sv,Turn and Burn: No-Fly Zone,Turn and Burn: No-Fly Zone
en,Controversies surrounding Call of Duty: Modern Warfare 2,Controversies surrounding Call of Duty: Modern Warfare 2
zh,決勝時刻：現代戰爭2的爭議,Controversies surrounding Call of Duty: Modern Warfare 2
id,Kontroversi seputar Call of Duty: Modern Warfare 2,Controversies surrounding Call of Duty: Modern Warfare 2
en,Crate Entertainment,Crate Entertainment
ru,Crate Entertainment,Crate Entertainment
en,Oink! (video game),Oink! (video game)
nl,Oink!,Oink! (video game)
pt,Oink!,Oink! (video game)
en,DJMax Portable Hot Tunes,DJMax Portable Hot Tunes
ko,DJMAX Portable Hot Tunes,DJMax Portable Hot Tunes
en,Devil's Third,Devil's Third
ja,デビルズサード,Devil's Third
es,Devil's Third,Devil's Third
de,Devil’s Third,Devil's Third
zh,恶魔三人组,Devil's Third
pt,Devil's Third,Devil's Third
fr,Devil's Third,Devil's Third
it,Devil's Third,Devil's Third
ko,데빌즈 서드,Devil's Third
arz,ديڤيلس ثيرد,Devil's Third
lld,Devil's Third,Devil's Third
en,Wargasm,Wargasm
fr,Wargasm,Wargasm
en,Rune Factory: Tides of Destiny,Rune Factory: Tides of Destiny
ja,ルーンファクトリー オーシャンズ,Rune Factory: Tides of Destiny
zh,符文工廠 藍海奇緣,Rune Factory: Tides of Destiny
id,Rune Factory: Tides of Destiny,Rune Factory: Tides of Destiny
arz,رون فاكتوري: تيديس اوف ديستينى,Rune Factory: Tides of Destiny
lld,Rune Factory: Tides of Destiny,Rune Factory: Tides of Destiny
en,Insane (cancelled video game),Insane (cancelled video game)
pt,Insane,Insane (cancelled video game)
ru,Казаки II: Наполеоновские войны,Cossacks II: Napoleonic Wars
en,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
uk,Козаки ІІ: Наполеонівські війни,Cossacks II: Napoleonic Wars
fr,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
pl,Kozacy II: Wojny Napoleońskie,Cossacks II: Napoleonic Wars
it,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
es,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
zh,哥薩克II：拿破崙戰爭,Cossacks II: Napoleonic Wars
de,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
vi,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
nl,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
no,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
pt,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
arz,القوزاق 2: الحروب النابليونيه,Cossacks II: Napoleonic Wars
id,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
sm,Koseka 2,Cossacks II: Napoleonic Wars
lt,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
lld,Cossacks II: Napoleonic Wars,Cossacks II: Napoleonic Wars
wuu,哥萨克II：拿破仑战争,Cossacks II: Napoleonic Wars
en,Kiko World Football,Kiko World Football
es,Kiko World Football,Kiko World Football
