lang,topic,topic_in_English
uk,Roguelike,Roguelike
tr,Roguelike oyun,Roguelike
fi,Roguelike,Roguelike
th,โรกไลก์,Roguelike
cs,Roguelike,Roguelike
id,Roguelike,Roguelike
zh-yue,Roguelike,Roguelike
lt,Roguelike,Roguelike
ca,Roguelike,Roguelike
no,Roguelike,Roguelike
ro,Roguelike,Roguelike
en,F-Zero X,F-Zero X
ja,F-ZERO X,F-Zero X
es,F-Zero X,F-Zero X
fr,F-Zero X,F-Zero X
it,F-Zero X,F-Zero X
pt,F-Zero X,F-Zero X
zh,F-Zero X 未来赛车,F-Zero X
de,F-Zero X,F-Zero X
sv,F-Zero X,F-Zero X
ca,F-Zero X,F-Zero X
arz,ف زيرو اكس,F-Zero X
wuu,F-Zero X 未来赛车,F-Zero X
ko,에프제로 X,F-Zero X
lld,F-Zero X,F-Zero X
en,Glenn Wichman,Glenn Wichman
en,M1 Tank Platoon,M1 Tank Platoon
ru,M1 Tank Platoon,M1 Tank Platoon
de,M1 Tank Platoon,M1 Tank Platoon
fr,M1 Tank Platoon,M1 Tank Platoon
lld,M1 Tank Platoon,M1 Tank Platoon
en,Dangerous Dave,Dangerous Dave
ru,Dangerous Dave,Dangerous Dave
it,Dangerous Dave,Dangerous Dave
es,Dangerous Dave,Dangerous Dave
fr,Dangerous Dave,Dangerous Dave
pt,Dangerous Dave,Dangerous Dave
nl,Dangerous Dave,Dangerous Dave
ko,위험한 데이브,Dangerous Dave
tr,Dangerous Dave,Dangerous Dave
hu,Dangerous Dave,Dangerous Dave
lld,Dangerous Dave,Dangerous Dave
en,Street Fighter Alpha 2,Street Fighter Alpha 2
es,Street Fighter Alpha 2,Street Fighter Alpha 2
fr,Street Fighter Alpha 2,Street Fighter Alpha 2
pt,Street Fighter Alpha 2,Street Fighter Alpha 2
it,Street Fighter Alpha 2,Street Fighter Alpha 2
zh,街头霸王ZERO 2,Street Fighter Alpha 2
ru,Street Fighter Alpha 2,Street Fighter Alpha 2
ko,스트리트 파이터 알파 2,Street Fighter Alpha 2
tr,Street Fighter Alpha 2,Street Fighter Alpha 2
fi,Street Fighter Alpha 2,Street Fighter Alpha 2
lld,Street Fighter Alpha 2,Street Fighter Alpha 2
el,Street Fighter Alpha 2,Street Fighter Alpha 2
arz,ستريت فيجتير الفا 2,Street Fighter Alpha 2
sv,Street Fighter Alpha 2,Street Fighter Alpha 2
en,Do You Like Horny Bunnies?,Do You Like Horny Bunnies?
ja,エッチなバニーさんは嫌い?,Do You Like Horny Bunnies?
ru,Do You Like Horny Bunnies?,Do You Like Horny Bunnies?
tr,Do You Like Horny Bunnies?,Do You Like Horny Bunnies?
pt,Do You Like Horny Bunnies?,Do You Like Horny Bunnies?
lld,Do You Like Horny Bunnies?,Do You Like Horny Bunnies?
en,Pac-Man Vs.,Pac-Man Vs.
ja,パックマンvs.,Pac-Man Vs.
es,Pac-Man Vs.,Pac-Man Vs.
fr,Pac-Man Vs.,Pac-Man Vs.
pt,Pac-Man Vs.,Pac-Man Vs.
lld,Pac-Man Vs.,Pac-Man Vs.
sv,Pac-Man Vs.,Pac-Man Vs.
en,Teenage Mutant Ninja Turtles: The Hyperstone Heist,Teenage Mutant Ninja Turtles: The Hyperstone Heist
ru,Teenage Mutant Ninja Turtles: The Hyperstone Heist,Teenage Mutant Ninja Turtles: The Hyperstone Heist
pt,Teenage Mutant Ninja Turtles: The Hyperstone Heist,Teenage Mutant Ninja Turtles: The Hyperstone Heist
fr,Teenage Mutant Hero Turtles: The HyperStone Heist,Teenage Mutant Ninja Turtles: The Hyperstone Heist
it,Teenage Mutant Ninja Turtles: The Hyperstone Heist,Teenage Mutant Ninja Turtles: The Hyperstone Heist
sv,Teenage Mutant Ninja Turtles: The Hyperstone Heist,Teenage Mutant Ninja Turtles: The Hyperstone Heist
nl,Teenage Mutant Ninja Turtles: The Hyperstone Heist,Teenage Mutant Ninja Turtles: The Hyperstone Heist
fi,Teenage Mutant Hero Turtles: The Hyperstone Heist,Teenage Mutant Ninja Turtles: The Hyperstone Heist
arz,تيناج موتانت نينچا تورتليس: ث هيپيرستون هيست,Teenage Mutant Ninja Turtles: The Hyperstone Heist
lld,Teenage Mutant Ninja Turtles: The Hyperstone Heist,Teenage Mutant Ninja Turtles: The Hyperstone Heist
en,Icewind Dale: Heart of Winter,Icewind Dale: Heart of Winter
ru,Icewind Dale: Heart of Winter,Icewind Dale: Heart of Winter
pl,Icewind Dale: Serce zimy,Icewind Dale: Heart of Winter
es,Icewind Dale: Heart of Winter,Icewind Dale: Heart of Winter
de,Icewind Dale: Herz des Winters,Icewind Dale: Heart of Winter
pt,Icewind Dale: Heart of Winter,Icewind Dale: Heart of Winter
zh,冰风谷：寒冬之心,Icewind Dale: Heart of Winter
uk,Icewind Dale: Heart of Winter,Icewind Dale: Heart of Winter
fr,Icewind Dale: Heart of Winter,Icewind Dale: Heart of Winter
hu,Icewind Dale: Heart of Winter,Icewind Dale: Heart of Winter
en,Albion (video game),Albion (video game)
de,Albion (Computerspiel),Albion (video game)
fr,Albion (jeu vidéo),Albion (video game)
pl,Albion (gra komputerowa),Albion (video game)
cs,Albion (počítačová hra),Albion (video game)
it,Albion (videogioco),Albion (video game)
sv,Albion (datorspel),Albion (video game)
lld,Albion,Albion (video game)
en,Emily Booth,Emily Booth
de,Emily Booth,Emily Booth
ru,"Бут, Эмили",Emily Booth
fr,Emily Booth,Emily Booth
arz,ايميلى بووث,Emily Booth
en,1983 in games,1983 in games
fr,1983 en jeu,1983 in games
vi,Trò chơi năm 1983,1983 in games
en,Ballz,Ballz
es,Ballz,Ballz
fr,Ballz,Ballz
pt,Ballz 3D,Ballz
it,Ballz,Ballz
lld,Ballz,Ballz
sv,Ballz,Ballz
en,Abadox,Abadox
es,Abadox,Abadox
ru,Abadox: The Deadly Inner War,Abadox
it,Abadox,Abadox
pl,Abadox,Abadox
fr,Abadox: The Deadly Inner War,Abadox
gl,Abadox,Abadox
nl,Abadox: The Deadly Inner War,Abadox
sv,Abadox,Abadox
lld,Abadox,Abadox
en,1991 in games,1991 in games
fr,1991 en jeu,1991 in games
vi,Trò chơi năm 1991,1991 in games
en,Star Wars (1991 video game),Star Wars (1991 video game)
ja,スター・ウォーズ (ビクター),Star Wars (1991 video game)
fr,"Star Wars (jeu vidéo, 1991)",Star Wars (1991 video game)
es,Star Wars (videojuego de 1991),Star Wars (1991 video game)
it,Star Wars (videogioco 1991),Star Wars (1991 video game)
fi,Star Wars (vuoden 1991 videopeli),Star Wars (1991 video game)
pt,Star Wars (jogo eletrônico de 1991),Star Wars (1991 video game)
sv,Star Wars (datorspel 1991),Star Wars (1991 video game)
nl,Star Wars (NES-spel),Star Wars (1991 video game)
en,Little Samson,Little Samson
ja,聖鈴伝説リックル,Little Samson
es,Little Samson,Little Samson
ru,Little Samson,Little Samson
fr,Little Samson,Little Samson
sv,Little Samson,Little Samson
el,Little Samson,Little Samson
lld,Little Samson,Little Samson
en,Grand Prix Challenge,Grand Prix Challenge
fr,Grand Prix Challenge,Grand Prix Challenge
pl,Grand Prix Challenge,Grand Prix Challenge
lld,Grand Prix Challenge,Grand Prix Challenge
fi,Grand Prix Challenge,Grand Prix Challenge
en,SimsVille,SimsVille
ru,SimsVille,SimsVille
da,SimsVille,SimsVille
en,Resistance: Fall of Man,Resistance: Fall of Man
ru,Resistance: Fall of Man,Resistance: Fall of Man
it,Resistance: Fall of Man,Resistance: Fall of Man
es,Resistance: Fall of Man,Resistance: Fall of Man
ja,RESISTANCE〜人類没落の日〜,Resistance: Fall of Man
fr,Resistance: Fall of Man,Resistance: Fall of Man
de,Resistance: Fall of Man,Resistance: Fall of Man
pt,Resistance: Fall of Man,Resistance: Fall of Man
zh,抵抗：灭绝人类,Resistance: Fall of Man
pl,Resistance: Fall of Man,Resistance: Fall of Man
sv,Resistance: Fall of Man,Resistance: Fall of Man
uk,Resistance: Fall of Man,Resistance: Fall of Man
fi,Resistance: Fall of Man,Resistance: Fall of Man
nl,Resistance: Fall of Man,Resistance: Fall of Man
cs,Resistance: Fall of Man,Resistance: Fall of Man
ko,레지스탕스: 인류몰락의 날,Resistance: Fall of Man
ro,Resistance: Fall of Man,Resistance: Fall of Man
id,Resistance: Fall of Man,Resistance: Fall of Man
ca,Resistance: Fall of Man,Resistance: Fall of Man
arz,ريزستنس: فال اوف مان,Resistance: Fall of Man
lld,Resistance: Fall of Man,Resistance: Fall of Man
mn,Resistance: Fall of Man,Resistance: Fall of Man
th,รีซิสแตนซ์: ฟอลออฟแมน,Resistance: Fall of Man
ms,Resistance: Fall of Man,Resistance: Fall of Man
uz,Resistance: Fall of Man,Resistance: Fall of Man
en,Psycho Pinball,Psycho Pinball
nl,Psycho Pinball,Psycho Pinball
fr,Psycho Pinball,Psycho Pinball
sv,Psycho Pinball,Psycho Pinball
lld,Psycho Pinball,Psycho Pinball
en,Extreme Graphics,Extreme Graphics
en,Tru Blu Entertainment,Tru Blu Entertainment
de,Tru Blu Entertainment,Tru Blu Entertainment
en,The Amazing Spider-Man (pinball),The Amazing Spider-Man (pinball)
ru,"The Amazing Spider-Man (игра, 1980)",The Amazing Spider-Man (pinball)
en,Music of Final Fantasy VI,Music of Final Fantasy VI
it,Musica di Final Fantasy VI,Music of Final Fantasy VI
zh,最终幻想VI的音乐,Music of Final Fantasy VI
fr,Musique de Final Fantasy VI,Music of Final Fantasy VI
fi,Final Fantasy VI:n diskografia,Music of Final Fantasy VI
en,G.I. Joe (NES video game),G.I. Joe (NES video game)
es,G.I. Joe (juego de 1991),G.I. Joe (NES video game)
arz,جى. آى. جو,G.I. Joe (NES video game)
lld,G.I. Joe,G.I. Joe (NES video game)
sv,G.I. Joe (NES-spel),G.I. Joe (NES video game)
en,Carl Johnson (Grand Theft Auto),Carl Johnson (Grand Theft Auto)
ru,Карл Джонсон,Carl Johnson (Grand Theft Auto)
es,Carl Johnson (personaje),Carl Johnson (Grand Theft Auto)
pt,Carl Johnson,Carl Johnson (Grand Theft Auto)
tr,Carl Johnson,Carl Johnson (Grand Theft Auto)
fr,Carl Johnson (Grand Theft Auto),Carl Johnson (Grand Theft Auto)
ja,カール・ジョンソン (グランド・セフト・オート),Carl Johnson (Grand Theft Auto)
zh,卡尔·约翰逊,Carl Johnson (Grand Theft Auto)
pl,Carl Johnson (postać fikcyjna),Carl Johnson (Grand Theft Auto)
hu,Carl Johnson (Grand Theft Auto),Carl Johnson (Grand Theft Auto)
uk,Карл Джонсон,Carl Johnson (Grand Theft Auto)
nl,Carl Johnson,Carl Johnson (Grand Theft Auto)
ro,Carl Johnson,Carl Johnson (Grand Theft Auto)
sr,Карл Џонсон,Carl Johnson (Grand Theft Auto)
el,Carl Johnson,Carl Johnson (Grand Theft Auto)
bg,Карл Джонсън,Carl Johnson (Grand Theft Auto)
sv,Carl Johnson,Carl Johnson (Grand Theft Auto)
ka,კარლ ჯონსონი (Grand Theft Auto),Carl Johnson (Grand Theft Auto)
simple,Carl Johnson,Carl Johnson (Grand Theft Auto)
lt,"Carl ""CJ"" Johnson",Carl Johnson (Grand Theft Auto)
ca,Carl Johnson,Carl Johnson (Grand Theft Auto)
sq,Carl Johnson (Grand Theft Auto),Carl Johnson (Grand Theft Auto)
kk,Карл Джонсон,Carl Johnson (Grand Theft Auto)
no,Carl Johnson,Carl Johnson (Grand Theft Auto)
tl,Carl Johnson,Carl Johnson (Grand Theft Auto)
cy,Carl Johnson (Grand Theft Auto),Carl Johnson (Grand Theft Auto)
ko,칼 존슨 (그랜드 테프트 오토),Carl Johnson (Grand Theft Auto)
en,Paradox (warez),Paradox (warez)
de,Paradox (Warez-Gruppe),Paradox (warez)
it,Paradox (cracking),Paradox (warez)
fr,Paradox (déplombeur de logiciels),Paradox (warez)
fi,Paradox (piraattiryhmä),Paradox (warez)
en,Operation: Inner Space,Operation: Inner Space
sv,Operation: Inner Space,Operation: Inner Space
lld,Operation: Inner Space,Operation: Inner Space
en,Kabuki Warriors,Kabuki Warriors
ja,斬 歌舞伎,Kabuki Warriors
fr,Kabuki Warriors,Kabuki Warriors
es,Kabuki Warriors,Kabuki Warriors
lld,Kabuki Warriors,Kabuki Warriors
en,Wizardry IV: The Return of Werdna,Wizardry IV: The Return of Werdna
ja,ウィザードリィIV ワードナの逆襲,Wizardry IV: The Return of Werdna
ru,Wizardry IV: The Return of Werdna,Wizardry IV: The Return of Werdna
de,Wizardry 4: The Return of Werdna,Wizardry IV: The Return of Werdna
fr,Wizardry IV: The Return of Werdna,Wizardry IV: The Return of Werdna
zh,巫术IV：瓦德纳的复仇,Wizardry IV: The Return of Werdna
ko,위저드리 IV: 워드나의 귀환,Wizardry IV: The Return of Werdna
en,Crazy Kong,Crazy Kong
it,Crazy Kong,Crazy Kong
es,Crazy Kong,Crazy Kong
fr,Crazy Kong,Crazy Kong
pt,Crazy Kong,Crazy Kong
en,Eddie Dombrower,Eddie Dombrower
en,Kyūkai Dōchūki,Kyūkai Dōchūki
ja,球界道中記,Kyūkai Dōchūki
lld,Kyūkai Dōchūki,Kyūkai Dōchūki
fr,Kyūkai Dōchūki,Kyūkai Dōchūki
it,Kyūkai Dōchūki,Kyūkai Dōchūki
en,Brian Lara Cricket,Brian Lara Cricket
fr,Brian Lara Cricket,Brian Lara Cricket
lld,Brian Lara Cricket,Brian Lara Cricket
en,Thunder Force III,Thunder Force III
ja,サンダーフォースIII,Thunder Force III
fr,Thunder Force 3,Thunder Force III
de,Thunder Force III,Thunder Force III
pt,Thunder Force III,Thunder Force III
it,Thunder Force III,Thunder Force III
es,Thunder Force III,Thunder Force III
ru,Thunder Force III,Thunder Force III
sv,Thunder Force III,Thunder Force III
ko,선더 포스 III,Thunder Force III
arz,ثوندير فورس اى,Thunder Force III
lld,Thunder Force III,Thunder Force III
en,Europa Universalis III,Europa Universalis III
ru,Europa Universalis III,Europa Universalis III
pl,Europa Universalis III,Europa Universalis III
es,Europa Universalis III,Europa Universalis III
it,Europa Universalis III,Europa Universalis III
zh,歐陸風雲III,Europa Universalis III
fr,Europa Universalis 3,Europa Universalis III
tr,Europa Universalis III,Europa Universalis III
uk,Europa Universalis III,Europa Universalis III
de,Europa Universalis III,Europa Universalis III
pt,Europa Universalis III,Europa Universalis III
sv,Europa Universalis III,Europa Universalis III
ko,유로파 유니버설리스 3,Europa Universalis III
cs,Europa Universalis III,Europa Universalis III
fi,Europa Universalis III,Europa Universalis III
hu,Europa Universalis III,Europa Universalis III
vi,Europa Universalis III,Europa Universalis III
nl,Europa Universalis III,Europa Universalis III
ro,Europa Universalis III,Europa Universalis III
lt,Europa Universalis III,Europa Universalis III
no,Europa Universalis III,Europa Universalis III
th,ยูโรปา ยูนิเวอร์ซาลิส 3,Europa Universalis III
ca,Europa Universalis III,Europa Universalis III
arz,يوروبا يونيفرساليس 3,Europa Universalis III
lld,Europa Universalis III,Europa Universalis III
nn,Europa Universalis III,Europa Universalis III
en,Sid Meier's Antietam!,Sid Meier's Antietam!
fr,Sid Meier's Antietam!,Sid Meier's Antietam!
lld,Sid Meier's Antietam!,Sid Meier's Antietam!
vi,Sid Meier's Antietam!,Sid Meier's Antietam!
en,Metal Warriors,Metal Warriors
fr,Metal Warriors,Metal Warriors
sv,Metal Warriors,Metal Warriors
lld,Metal Warriors,Metal Warriors
it,Metal Warriors (videogioco),Metal Warriors
en,Cyberbots: Full Metal Madness,Cyberbots: Full Metal Madness
ja,サイバーボッツ,Cyberbots: Full Metal Madness
pt,Cyberbots: Full Metal Madness,Cyberbots: Full Metal Madness
fr,Cyberbots: Fullmetal Madness,Cyberbots: Full Metal Madness
ko,사이버보츠: 풀메탈 매드니스,Cyberbots: Full Metal Madness
lld,Cyberbots: Full Metal Madness,Cyberbots: Full Metal Madness
en,Wonder Boy,Wonder Boy
ja,モンスターワールドシリーズ,Wonder Boy
es,Wonder Boy,Wonder Boy
fr,Wonder Boy,Wonder Boy
de,Wonder Boy,Wonder Boy
ru,Wonder Boy (серия игр),Wonder Boy
pt,Wonder Boy,Wonder Boy
ko,원더보이 (시리즈),Wonder Boy
nl,Wonder Boy (computerspelserie),Wonder Boy
sv,Wonder Boy (datorspelsserie),Wonder Boy
fi,Wonder Boy,Wonder Boy
en,X (1992 video game),X (1992 video game)
ja,X (ゲーム),X (1992 video game)
es,X (videojuego de 1992),X (1992 video game)
fr,X (jeu vidéo),X (1992 video game)
zh,X (游戏),X (1992 video game)
it,X (videogioco),X (1992 video game)
lld,X,X (1992 video game)
no,X (1992),X (1992 video game)
en,Ken Nicholson,Ken Nicholson
en,Nester's Funky Bowling,Nester's Funky Bowling
es,Nester's Funky Bowling,Nester's Funky Bowling
fr,Nester's Funky Bowling,Nester's Funky Bowling
lld,Nester's Funky Bowling,Nester's Funky Bowling
nl,Nester's Funky Bowling,Nester's Funky Bowling
pt,Nester's Funky Bowling,Nester's Funky Bowling
en,Doug's Big Game,Doug's Big Game
lld,Doug's Big Game,Doug's Big Game
en,Wii Music,Wii Music
ja,Wii Music,Wii Music
it,Wii Music,Wii Music
fr,Wii Music,Wii Music
es,Wii Music,Wii Music
de,Wii Music,Wii Music
zh,Wii Music,Wii Music
pt,Wii Music,Wii Music
ru,Wii Music,Wii Music
ko,Wii Music,Wii Music
nl,Wii Music,Wii Music
is,Wii Music,Wii Music
nn,Wii Music,Wii Music
fi,Wii Music,Wii Music
no,Wii Music,Wii Music
arz,وى ميوزيك,Wii Music
lld,Wii Music,Wii Music
lt,Wii Music,Wii Music
simple,Wii Music,Wii Music
sv,Wii Music,Wii Music
en,Apache 3,Apache 3
lld,Apache 3,Apache 3
en,Amiga User International,Amiga User International
fr,Amiga User International,Amiga User International
en,Neutopia II,Neutopia II
ja,ニュートピアII,Neutopia II
fr,Neutopia II,Neutopia II
en,The Death and Return of Superman,The Death and Return of Superman
ru,The Death and Return of Superman,The Death and Return of Superman
fr,The Death and Return of Superman,The Death and Return of Superman
es,The Death and Return of Superman,The Death and Return of Superman
pt,The Death and Return of Superman,The Death and Return of Superman
it,The Death and Return of Superman,The Death and Return of Superman
sv,The Death and Return of Superman,The Death and Return of Superman
lld,The Death and Return of Superman,The Death and Return of Superman
en,Monster World IV,Monster World IV
ja,モンスターワールドIV,Monster World IV
es,Monster World IV,Monster World IV
it,Monster World IV,Monster World IV
fr,Monster World IV,Monster World IV
de,Monster World IV,Monster World IV
ko,몬스터 월드 IV,Monster World IV
nl,Monster World IV,Monster World IV
arz,مونستير ورلد ايڤ,Monster World IV
lld,Monster World IV,Monster World IV
en,The Creature That Ate Sheboygan,The Creature That Ate Sheboygan
ja,シーボイガンを喰った怪獣,The Creature That Ate Sheboygan
pl,Ratuj swoje miasto,The Creature That Ate Sheboygan
en,Super Star Soldier,Super Star Soldier
ja,スーパースターソルジャー,Super Star Soldier
fr,Super Star Soldier,Super Star Soldier
es,Super Star Soldier,Super Star Soldier
arz,سوپير ستار سولدير,Super Star Soldier
lld,Super Star Soldier,Super Star Soldier
en,Somari,Somari
ru,Somari,Somari
es,Somari,Somari
pt,Somari,Somari
it,Somari (videogioco),Somari
ca,Somari,Somari
ko,소마리,Somari
arz,سومارى (فيديو لعب),Somari
en,Sven Co-op,Sven Co-op
ru,Sven Co-op,Sven Co-op
es,Sven Co-op,Sven Co-op
zh,Sven Co-op,Sven Co-op
de,Sven Co-op,Sven Co-op
sv,Sven Co-op,Sven Co-op
fr,SvenCoop,Sven Co-op
fi,Sven Co-op,Sven Co-op
ko,스벤코옵,Sven Co-op
en,Monster Rancher Advance,Monster Rancher Advance
ja,モンスターファームアドバンス,Monster Rancher Advance
en,Nail 'n' Scale,Nail 'n' Scale
lld,Nail 'n' Scale,Nail 'n' Scale
ja,機動戦士ガンダムSEED 連合vs.Z.A.F.T.,Kidou Senshi Gundam Seed: Rengou vs. Z.A.F.T.
