lang,topic,topic_in_English
no,Venus,Venus & Braves
lv,Venera (planēta),Venus & Braves
da,Venus (planet),Venus & Braves
ms,Zuhrah,Venus & Braves
et,Veenus,Venus & Braves
mr,शुक्र ग्रह,Venus & Braves
te,శుక్రుడు,Venus & Braves
ml,ശുക്രൻ,Venus & Braves
af,Venus,Venus & Braves
sq,Venera,Venus & Braves
mn,Сугар,Venus & Braves
bs,Venera,Venus & Braves
hy,Վեներա (մոլորակ),Venus & Braves
si,සිකුරු ග්‍රහලොව,Venus & Braves
kn,ಶುಕ್ರ,Venus & Braves
eu,Artizarra,Venus & Braves
gu,શુક્ર (ગ્રહ),Venus & Braves
my,သောကြာဂြိုဟ်,Venus & Braves
sh,Venera (planeta),Venus & Braves
km,ភពសុក្រ,Venus & Braves
mk,Венера (планета),Venus & Braves
bh,शुक (ग्रह),Venus & Braves
ky,Чолпон,Venus & Braves
arz,فينوس,Venus & Braves
hyw,Արուսեակ (մոլորակ),Venus & Braves
sw,Zuhura,Venus & Braves
as,শুক্ৰ গ্ৰহ,Venus & Braves
is,Venus (reikistjarna),Venus & Braves
ckb,ڤینۆس,Venus & Braves
tl,Benus (planeta),Venus & Braves
fo,Venus,Venus & Braves
gl,Venus,Venus & Braves
rue,Венера (планета),Venus & Braves
ilo,Benus,Venus & Braves
io,Venuso,Venus & Braves
dsb,Wenus (planet),Venus & Braves
li,Venus (planeet),Venus & Braves
om,Bakkalcha,Venus & Braves
la,Venus (planeta),Venus & Braves
zh-classical,太白,Venus & Braves
be,Венера (планета),Venus & Braves
zh-yue,金星,Venus & Braves
tk,Wenera,Venus & Braves
am,ዘሃራ,Venus & Braves
so,Waxaraxir,Venus & Braves
bo,པ་སངས།,Venus & Braves
cv,Венера,Venus & Braves
ne,शुक्रग्रह,Venus & Braves
pa,ਸ਼ੁੱਕਰ (ਗ੍ਰਹਿ),Venus & Braves
ku,Gelawêj (gerstêrk),Venus & Braves
jv,Venus,Venus & Braves
map-bms,Venus,Venus & Braves
gn,Mbyja Ko'ẽ,Venus & Braves
gv,Badlag,Venus & Braves
mzn,روجا,Venus & Braves
ang,Frig (tungol),Venus & Braves
kv,Венера,Venus & Braves
roa-rup,Venus,Venus & Braves
gom,शुक्र,Venus & Braves
rw,Umubumbe wa Venus,Venus & Braves
nn,Planeten Venus,Venus & Braves
cy,Gwener (planed),Venus & Braves
nqo,ߛߌ߰ߟߏߟߏ,Venus & Braves
or,ଶୁକ୍ର,Venus & Braves
pnb,وینس (سیارا),Venus & Braves
crh,Çolpan,Venus & Braves
cr,ᐋᐧᓭ ᐊᑖᕁ,Venus & Braves
inh,Венера,Venus & Braves
mdf,Циле,Venus & Braves
bxr,Баасан (гараг),Venus & Braves
nds,Venus (Planet),Venus & Braves
sco,Venus,Venus & Braves
ary,ڤينوس (كوكب),Venus & Braves
be-tarask,Вэнэра,Venus & Braves
cu,Дьньница,Venus & Braves
eo,Venuso (planedo),Venus & Braves
ga,Véineas (pláinéad),Venus & Braves
gd,An Rìbhinn (planaid),Venus & Braves
rmy,Shukor,Venus & Braves
als,Venus (Planet),Venus & Braves
chr,ᎠᎾᏥᏍᏓᏂᎵ,Venus & Braves
ba,Сулпан,Venus & Braves
csb,Wenus,Venus & Braves
frp,Vènus (planèta),Venus & Braves
hsb,Wenus,Venus & Braves
lo,ດາວສຸກ,Venus & Braves
min,Venus,Venus & Braves
udm,Венера,Venus & Braves
an,Venus (planeta),Venus & Braves
bar,Venus (Planet),Venus & Braves
bcl,Makakadanlag,Venus & Braves
diq,Venus,Venus & Braves
dty,शुक्रग्रह,Venus & Braves
ext,Venu (praneta),Venus & Braves
ik,Uvluġiaqpak,Venus & Braves
jam,Viinos,Venus & Braves
lb,Venus (Planéit),Venus & Braves
lfn,Venus,Venus & Braves
mhr,Чолгашӱдыр,Venus & Braves
mt,Venere (pjaneta),Venus & Braves
nah,Citlalpol,Venus & Braves
sc,Vènere (praneta),Venus & Braves
sd,وينس,Venus & Braves
smn,Venus,Venus & Braves
tg,Зуҳра,Venus & Braves
tt,Чулпан (планета),Venus & Braves
yi,ווענוס,Venus & Braves
xh,IVenus,Venus & Braves
awa,शुक्र ग्रह,Venus & Braves
dag,Biɛŋmariga,Venus & Braves
ia,Venus (planeta),Venus & Braves
kab,Tatrit (amtiweg),Venus & Braves
nv,Biinis,Venus & Braves
ceb,Benus,Venus & Braves
din,Cier,Venus & Braves
fy,Fenus (planeet),Venus & Braves
kaa,Venera,Venus & Braves
kcg,A̱na̱ndan,Venus & Braves
ki,Venasi,Venus & Braves
oc,Vènus (planeta),Venus & Braves
qu,Ch'aska,Venus & Braves
se,Venus,Venus & Braves
sn,Hweva,Venus & Braves
vec,Vènere (astronomia),Venus & Braves
wo,Weenus,Venus & Braves
xmf,ვენერა (პლანეტა),Venus & Braves
ast,Venus (planeta),Venus & Braves
ban,Vénus,Venus & Braves
br,Gwener (planedenn),Venus & Braves
ce,Венера (планета),Venus & Braves
co,Venera,Venus & Braves
fj,Venus,Venus & Braves
lez,Венера,Venus & Braves
nov,Venus (planete),Venus & Braves
os,Бонвæрнон,Venus & Braves
su,Juhara,Venus & Braves
szl,Wynus,Venus & Braves
vo,Venud,Venus & Braves
zu,UNokhwezi,Venus & Braves
eml,Vèner (astronoméia),Venus & Braves
fiu-vro,Veenüs,Venus & Braves
frr,Fenus,Venus & Braves
glk,رۊجا,Venus & Braves
haw,Hōkūloa,Venus & Braves
gcr,Vénis (planèt),Venus & Braves
iu,ᕖᓄᔅ,Venus & Braves
ks,شۆکُر,Venus & Braves
kw,Gwener (planet),Venus & Braves
nap,Venere,Venus & Braves
nds-nl,Venus (planeet),Venus & Braves
olo,Venus,Venus & Braves
scn,Vèniri (pianeta),Venus & Braves
shi,Amaḍan,Venus & Braves
vep,Vener,Venus & Braves
wuu,金星,Venus & Braves
zea,Venus (planete),Venus & Braves
gan,金星,Venus & Braves
hak,Kîm-sên,Venus & Braves
hif,Sukhrgrah,Venus & Braves
jbo,venus,Venus & Braves
mg,Venosy,Venus & Braves
ny,Nthandá,Venus & Braves
pms,Vénere,Venus & Braves
stq,Venus,Venus & Braves
ug,ۋېنېرا,Venus & Braves
wa,Sitoele do bierdjî,Venus & Braves
yo,Àgùàlà,Venus & Braves
bat-smg,Aušruos žvaizdie,Venus & Braves
cdo,Gĭng-sĭng,Venus & Braves
gag,Kervankıran,Venus & Braves
ksh,Veenuß (Planneet),Venus & Braves
krc,Венера (планета),Venus & Braves
mni,ꯏꯂꯥꯢ ꯊꯄꯤ,Venus & Braves
mwl,Bénus,Venus & Braves
new,लुँनगु,Venus & Braves
sat,ᱢᱟᱨᱥᱟᱞ ᱮᱸᱜᱮᱞ,Venus & Braves
tyv,Шолбан,Venus & Braves
xal,Венера һариг,Venus & Braves
za,Ndaundeiqhaemh,Venus & Braves
azb,زؤهره,Venus & Braves
dz,པ་སངས,Venus & Braves
ie,Venus (planete),Venus & Braves
kbp,Feniisɩ,Venus & Braves
kg,Ng'anda,Venus & Braves
lij,Venere (astronomia),Venus & Braves
ln,Mokwɛtɛ,Venus & Braves
ty,Taùrua,Venus & Braves
vls,Venus (planete),Venus & Braves
zh-min-nan,Kim-chheⁿ,Venus & Braves
lld,Venus,Venus & Braves
pam,Sulundagis,Venus & Braves
rm,Venus (planet),Venus & Braves
sah,Дьэллэҥэ,Venus & Braves
lmo,Vener (pianeta),Venus & Braves
sa,शुक्रः,Venus & Braves
war,Venus,Venus & Braves
ht,Venis (planèt),Venus & Braves
en,2007 in downloadable songs for the Rock Band series,2007 in downloadable songs for the Rock Band series
en,Destructoid,Destructoid
ru,Destructoid,Destructoid
zh,Destructoid,Destructoid
es,Destructoid,Destructoid
de,Destructoid,Destructoid
fr,Destructoid,Destructoid
ja,デストラクトイド,Destructoid
pt,Destructoid,Destructoid
it,Destructoid,Destructoid
sv,Destructoid,Destructoid
ko,디스트럭토이드,Destructoid
nl,Destructoid,Destructoid
uk,Destructoid,Destructoid
az,Destructoid,Destructoid
pl,Destructoid,Destructoid
no,Destructoid,Destructoid
tr,Destructoid,Destructoid
nn,Destructoid,Destructoid
ro,Destructoid,Destructoid
fi,Destructoid,Destructoid
id,Destructoid,Destructoid
ka,Destructoid,Destructoid
en,Putt-Putt Enters the Race,Putt-Putt Enters the Race
fr,Pouce-Pouce entre dans la course,Putt-Putt Enters the Race
en,Spil Games,Spil Games
nl,Spil Games,Spil Games
ca,GirlsGoGames,Spil Games
en,VectorCell,VectorCell
fr,VectorCell,VectorCell
nl,VectorCell,VectorCell
en,Vatra Games,Vatra Games
ru,Vatra Games,Vatra Games
cs,Vatra Games,Vatra Games
pt,Vatra Games,Vatra Games
fr,Vatra Games,Vatra Games
en,Bionic Commando Rearmed 2,Bionic Commando Rearmed 2
ru,Bionic Commando Rearmed 2,Bionic Commando Rearmed 2
es,Bionic Commando Rearmed 2,Bionic Commando Rearmed 2
fr,Bionic Commando Rearmed 2,Bionic Commando Rearmed 2
arz,بيونيك كوماندو ريرميد 2,Bionic Commando Rearmed 2
lld,Bionic Commando Rearmed 2,Bionic Commando Rearmed 2
en,Golden Gate Killer,Golden Gate Killer
en,Business Wars,Business Wars
en,Jungler,Jungler
ja,ジャングラー,Jungler
es,Jungler,Jungler
fi,Jungler,Jungler
arz,چونجلير,Jungler
lld,Jungler,Jungler
en,Mattel Interactive,Mattel Interactive
sv,Mattel Interactive,Mattel Interactive
en,Homestuck,Homestuck
ru,Homestuck,Homestuck
es,Homestuck,Homestuck
fr,Homestuck,Homestuck
ja,Homestuck,Homestuck
it,Homestuck,Homestuck
uk,Homestuck,Homestuck
de,Homestuck,Homestuck
zh,Homestuck,Homestuck
pl,Homestuck,Homestuck
sv,Homestuck,Homestuck
simple,Homestuck,Homestuck
fi,Homestuck,Homestuck
da,Homestuck,Homestuck
ca,Homestuck,Homestuck
la,Homestuck,Homestuck
en,Chrysler Classic Racing,Chrysler Classic Racing
es,Chrysler Classic Racing,Chrysler Classic Racing
en,Brush (video game),Brush (video game)
en,Video games in South Korea,Video games in South Korea
fr,Jeu vidéo en Corée du Sud,Video games in South Korea
ko,대한민국의 비디오 게임 산업,Video games in South Korea
en,Sora no Otoshimono Forte: Dreamy Season,Sora no Otoshimono Forte: Dreamy Season
en,MegaTraveller 2: Quest for the Ancients,MegaTraveller 2: Quest for the Ancients
ja,アガツマ・エンタテインメント,Agatsuma Entertainment
en,Agatsuma Entertainment,Agatsuma Entertainment
en,Slender: The Eight Pages,Slender: The Eight Pages
es,Slender: The Eight Pages,Slender: The Eight Pages
ru,Slender: The Eight Pages,Slender: The Eight Pages
de,Slender – The Eight Pages,Slender: The Eight Pages
fr,Slender: The Eight Pages,Slender: The Eight Pages
pt,Slender: The Eight Pages,Slender: The Eight Pages
it,Slender: The Eight Pages,Slender: The Eight Pages
pl,Slender: The Eight Pages,Slender: The Eight Pages
id,Slender,Slender: The Eight Pages
fi,Slender: The Eight Pages,Slender: The Eight Pages
nl,Slender: The Eight Pages,Slender: The Eight Pages
cs,Slender: The Eight Pages,Slender: The Eight Pages
hu,Slender,Slender: The Eight Pages
sv,Slender,Slender: The Eight Pages
lt,Slender: The Eight Pages,Slender: The Eight Pages
arz,سليندر,Slender: The Eight Pages
ro,Slender: The Eight Pages,Slender: The Eight Pages
sh,Slender: The Eight Pages,Slender: The Eight Pages
ca,Slender: The Eight Pages,Slender: The Eight Pages
lld,Slender: The Eight Pages,Slender: The Eight Pages
en,Angry Birds Star Wars,Angry Birds Star Wars
ru,Angry Birds Star Wars,Angry Birds Star Wars
es,Angry Birds Star Wars,Angry Birds Star Wars
zh,憤怒的小鳥星球大戰版,Angry Birds Star Wars
it,Angry Birds Star Wars,Angry Birds Star Wars
pt,Angry Birds Star Wars,Angry Birds Star Wars
id,Angry Birds Star Wars,Angry Birds Star Wars
fr,Angry Birds Star Wars,Angry Birds Star Wars
vi,Angry Birds Star Wars,Angry Birds Star Wars
fi,Angry Birds Star Wars,Angry Birds Star Wars
ko,앵그리버드 스타워즈,Angry Birds Star Wars
hu,Angry Birds Star Wars,Angry Birds Star Wars
th,แอ็งกรีเบิดส์ สตาร์วอร์ส,Angry Birds Star Wars
nl,Angry Birds Star Wars,Angry Birds Star Wars
ro,Angry Birds Star Wars,Angry Birds Star Wars
ceb,Angry Birds Star Wars,Angry Birds Star Wars
gl,Angry Birds Star Wars,Angry Birds Star Wars
lld,Angry Birds Star Wars,Angry Birds Star Wars
uz,Angry Birds Star Wars,Angry Birds Star Wars
en,Star Citizen,Star Citizen
fr,Star Citizen,Star Citizen
de,Star Citizen,Star Citizen
ru,Star Citizen,Star Citizen
es,Star Citizen,Star Citizen
it,Star Citizen,Star Citizen
pt,Star Citizen,Star Citizen
zh,星际公民,Star Citizen
pl,Star Citizen,Star Citizen
cs,Star Citizen,Star Citizen
uk,Star Citizen,Star Citizen
tr,Star Citizen,Star Citizen
fi,Star Citizen,Star Citizen
ca,Star Citizen,Star Citizen
gl,Star Citizen,Star Citizen
ms,Star Citizen,Star Citizen
arz,ستار ستيزن,Star Citizen
lld,Star Citizen,Star Citizen
en,Lego City Undercover: The Chase Begins,Lego City Undercover: The Chase Begins
de,Lego City Undercover: The Chase Begins,Lego City Undercover: The Chase Begins
fr,Lego City Undercover: The Chase Begins,Lego City Undercover: The Chase Begins
it,LEGO City Undercover: The Chase Begins,Lego City Undercover: The Chase Begins
es,Lego City Undercover: The Chase Begins,Lego City Undercover: The Chase Begins
id,Lego City Undercover: The Chase Begins,Lego City Undercover: The Chase Begins
ko,레고 시티 언더커버: 더 체이스 비긴즈,Lego City Undercover: The Chase Begins
zh,樂高小城：臥底密探追捕,Lego City Undercover: The Chase Begins
pt,Lego City Undercover: The Chase Begins,Lego City Undercover: The Chase Begins
fi,Lego City Undercover: The Chase Begins,Lego City Undercover: The Chase Begins
arz,ليجو سيتى ونديركوڤير: ث تشاس بيجينس,Lego City Undercover: The Chase Begins
lld,Lego City Undercover: The Chase Begins,Lego City Undercover: The Chase Begins
tr,Lego City Undercover: The Chase Begins,Lego City Undercover: The Chase Begins
en,Bullet Run,Bullet Run
en,Battle Master,Battle Master
fr,Battlemaster,Battle Master
it,Battle Master,Battle Master
nl,Battlemaster,Battle Master
lld,Battle Master,Battle Master
en,Hometown Story,Hometown Story
ja,ホームタウンストーリー,Hometown Story
id,Hometown Story,Hometown Story
vi,Hometown Story,Hometown Story
pt,Hometown Story,Hometown Story
en,2013 Webby Awards,2013 Webby Awards
en,War of the Vikings,War of the Vikings
ru,War of the Vikings,War of the Vikings
de,War of the Vikings,War of the Vikings
en,Outlast,Outlast
ru,Outlast,Outlast
es,Outlast,Outlast
ja,OUTLAST,Outlast
de,Outlast,Outlast
fr,Outlast (jeu vidéo),Outlast
it,Outlast,Outlast
zh,絕命精神病院,Outlast
pt,Outlast,Outlast
pl,Outlast (gra komputerowa),Outlast
tr,Outlast,Outlast
id,Outlast,Outlast
vi,Outlast,Outlast
uk,Outlast,Outlast
fi,Outlast,Outlast
hu,Outlast,Outlast
cs,Outlast (videohra),Outlast
nl,Outlast,Outlast
ro,Outlast,Outlast
mk,Outlast,Outlast
ko,아웃라스트,Outlast
lt,Outlast,Outlast
sv,Outlast (datorspel),Outlast
et,Outlast,Outlast
sr,Outlast,Outlast
th,เอาต์ลาสต์,Outlast
arz,اوت لاست,Outlast
hy,Outlast,Outlast
hi,आउटलास्ट,Outlast
gl,Outlast,Outlast
mn,Outlast,Outlast
ka,Outlast,Outlast
en,Tsunako,Tsunako
ja,つなこ,Tsunako
zh,Tsunako,Tsunako
ko,츠나코,Tsunako
vi,Tsunako,Tsunako
mg,Tsunako,Tsunako
en,Steven Ogg,Steven Ogg
ru,"Огг, Стивен",Steven Ogg
de,Steven Ogg,Steven Ogg
es,Steven Ogg,Steven Ogg
fr,Steven Ogg,Steven Ogg
it,Steven Ogg,Steven Ogg
pt,Steven Ogg,Steven Ogg
pl,Steven Ogg,Steven Ogg
ja,スティーブン・オッグ,Steven Ogg
zh,史蒂芬·奧格,Steven Ogg
fi,Steven Ogg,Steven Ogg
nl,Steven Ogg,Steven Ogg
tr,Steven Ogg,Steven Ogg
uk,Стівен Огг,Steven Ogg
id,Steven Ogg,Steven Ogg
no,Steven Ogg,Steven Ogg
da,Steven Ogg,Steven Ogg
ro,Steven Ogg,Steven Ogg
simple,Steven Ogg,Steven Ogg
ca,Steven Ogg,Steven Ogg
ko,스티븐 오그,Steven Ogg
et,Steven Ogg,Steven Ogg
ka,სტივენ ოგი,Steven Ogg
af,Steven Ogg,Steven Ogg
ku,Steven Ogg,Steven Ogg
tl,Steven Ogg,Steven Ogg
azb,استیون آق,Steven Ogg
ja,ハムスター (ゲーム会社),Hamster Corporation
en,Hamster Corporation,Hamster Corporation
es,Hamster Corporation,Hamster Corporation
it,Hamster Corporation,Hamster Corporation
fr,Hamster (entreprise),Hamster Corporation
ko,햄스터 (기업),Hamster Corporation
hu,Hamster (cég),Hamster Corporation
pt,Hamster Corporation,Hamster Corporation
arz,هماستر (شركه),Hamster Corporation
azb,هماستر (شیرکت),Hamster Corporation
en,"J.R.R. Tolkien's The Lord of the Rings, Vol. II: The Two Towers","J.R.R. Tolkien's The Lord of the Rings, Vol. II: The Two Towers"
fr,"J. R. R. Tolkien's The Lord of the Rings, Vol. II: The Two Towers","J.R.R. Tolkien's The Lord of the Rings, Vol. II: The Two Towers"
fi,"J.R.R. Tolkien’s The Lord of the Rings, Vol. II: The Two Towers","J.R.R. Tolkien's The Lord of the Rings, Vol. II: The Two Towers"
en,Boom Beach,Boom Beach
ru,Boom Beach,Boom Beach
zh,海岛奇兵,Boom Beach
es,Boom Beach,Boom Beach
tr,Boom Beach,Boom Beach
fr,Boom Beach,Boom Beach
fi,Boom Beach,Boom Beach
de,Boom Beach,Boom Beach
it,Boom Beach,Boom Beach
pt,Boom Beach,Boom Beach
ko,붐비치,Boom Beach
uk,Boom Beach,Boom Beach
nl,Boom Beach,Boom Beach
id,Boom Beach,Boom Beach
vi,Boom Beach,Boom Beach
gl,Boom Beach,Boom Beach
hu,Boom Beach,Boom Beach
ro,Boom Beach,Boom Beach
az,Boom Beach,Boom Beach
arz,بوم بايتش,Boom Beach
kn,ಬೂಮ್ ಬೀಚ್,Boom Beach
no,Boom Beach,Boom Beach
sk,Boom Beach,Boom Beach
ca,Boom Beach,Boom Beach
cs,Boom Beach,Boom Beach
ckb,بووم بیچ,Boom Beach
lv,Boom Beach,Boom Beach
ne,बूम बिच,Boom Beach
si,Boom beach,Boom Beach
en,Return of the Obra Dinn,Return of the Obra Dinn
fr,Return of the Obra Dinn,Return of the Obra Dinn
ru,Return of the Obra Dinn,Return of the Obra Dinn
ja,Return of the Obra Dinn,Return of the Obra Dinn
de,Return of the Obra Dinn,Return of the Obra Dinn
zh,奧伯拉丁的回歸,Return of the Obra Dinn
it,Return of the Obra Dinn,Return of the Obra Dinn
pt,Return of the Obra Dinn,Return of the Obra Dinn
pl,Powrót Obra Dinn,Return of the Obra Dinn
ko,Return of the Obra Dinn,Return of the Obra Dinn
nl,Return of the Obra Dinn,Return of the Obra Dinn
sr,Return of the Obra Dinn,Return of the Obra Dinn
th,รีเทิร์นออฟดิโอบราดินน์,Return of the Obra Dinn
mk,Return of the Obra Dinn,Return of the Obra Dinn
arz,ريتورن اوف ث اوبرا دين,Return of the Obra Dinn
en,Strata (video game),Strata (video game)
en,Shelter 2,Shelter 2
fr,Shelter 2,Shelter 2
sv,Shelter 2,Shelter 2
ja,ファイナルファンタジー レコードキーパー,Final Fantasy Record Keeper
en,Final Fantasy Record Keeper,Final Fantasy Record Keeper
arz,فاينل فانتازى ريكورد كيبر,Final Fantasy Record Keeper
en,The Crystal Rainforest,The Crystal Rainforest
en,Steven Marsh (game designer),Steven Marsh (game designer)
en,New Legends,New Legends
fr,New Legends,New Legends
en,Frightmare (video game),Frightmare (video game)
en,Classic Adventure,Classic Adventure
en,Mario Sports Superstars,Mario Sports Superstars
ja,マリオスポーツ スーパースターズ,Mario Sports Superstars
fr,Mario Sports Superstars,Mario Sports Superstars
es,Mario Sports Superstars,Mario Sports Superstars
it,Mario Sports Superstars,Mario Sports Superstars
pt,Mario Sports Superstars,Mario Sports Superstars
de,Mario Sports Superstars,Mario Sports Superstars
ca,Mario Sports Superstars,Mario Sports Superstars
nl,Mario Sports Superstars,Mario Sports Superstars
arz,ماريو سپورتس سوپيرستارس,Mario Sports Superstars
uk,Mario Sports Superstars,Mario Sports Superstars
