lang,topic,topic_in_English
ast,Videoxuegu de rol multixugador masivu en llinia,Massively multiplayer online role-playing game
hr,MMORPG,Massively multiplayer online role-playing game
lt,MMORPG,Massively multiplayer online role-playing game
simple,Massively multiplayer online role-playing game,Massively multiplayer online role-playing game
zh-yue,MMORPG,Massively multiplayer online role-playing game
ca,Videojoc de rol massiu,Massively multiplayer online role-playing game
sl,MMORPG,Massively multiplayer online role-playing game
sr,MMORPG,Massively multiplayer online role-playing game
sc,MMORPG,Massively multiplayer online role-playing game
az,Kütləvi çoxnəfərli onlayn rol oyunu,Massively multiplayer online role-playing game
eu,MMORPG,Massively multiplayer online role-playing game
is,MMORPG,Massively multiplayer online role-playing game
lv,MMORPG,Massively multiplayer online role-playing game
be,MMORPG,Massively multiplayer online role-playing game
et,MMORPG,Massively multiplayer online role-playing game
gl,MMORPG,Massively multiplayer online role-playing game
sh,MMORPG,Massively multiplayer online role-playing game
br,MMORPG,Massively multiplayer online role-playing game
la,MMORPG,Massively multiplayer online role-playing game
bs,MMORPG,Massively multiplayer online role-playing game
lb,Massively Multiplayer Online Role-Playing Game,Massively multiplayer online role-playing game
scn,MMORPG,Massively multiplayer online role-playing game
zh-min-nan,MMORPG,Massively multiplayer online role-playing game
ka,მასიური მრავალმოთამაშიანი ონლაინ როლური თამაში,Massively multiplayer online role-playing game
bat-smg,MMORPG,Massively multiplayer online role-playing game
wuu,大型多人在线角色扮演游戏,Massively multiplayer online role-playing game
ga,Cluiche rólghlactha oll-ilimreoirí ar líne,Massively multiplayer online role-playing game
nn,MMORPG,Massively multiplayer online role-playing game
en,Mafia (party game),Mafia (party game)
ru,Мафия (игра),Mafia (party game)
es,Mafia (juego),Mafia (party game)
pl,Mafia (gra towarzyska),Mafia (party game)
uk,Мафія (гра),Mafia (party game)
de,Mafia (Gesellschaftsspiel),Mafia (party game)
fr,Mafia (jeu),Mafia (party game)
sv,Maffia (spel),Mafia (party game)
fi,Mafioso,Mafia (party game)
zh,杀手 (1986年游戏),Mafia (party game)
no,Mafia (rollespill),Mafia (party game)
it,Mafia (gioco),Mafia (party game)
ko,마피아 (게임),Mafia (party game)
hu,Gyilkosos,Mafia (party game)
pt,Mafia (jogo de salão),Mafia (party game)
hy,Մաֆիա (խաղ),Mafia (party game)
vi,Mafia (trò chơi tập thể),Mafia (party game)
et,Maffia (mäng),Mafia (party game)
sr,Мафија (игра),Mafia (party game)
simple,Mafia (party game),Mafia (party game)
zh-yue,殺手遊戲,Mafia (party game)
ro,Mafia (joc),Mafia (party game)
pa,ਮਾਫੀਆ (ਪਾਰਟੀ ਖੇਡ),Mafia (party game)
en,The Hitchhiker's Guide to the Galaxy (video game),The Hitchhiker's Guide to the Galaxy (video game)
de,The Hitchhiker’s Guide to the Galaxy (Computerspiel),The Hitchhiker's Guide to the Galaxy (video game)
ru,The Hitchhiker’s Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy (video game)
fr,The Hitchhiker's Guide to the Galaxy (jeu vidéo),The Hitchhiker's Guide to the Galaxy (video game)
nl,The Hitchhiker's Guide to the Galaxy (computerspel),The Hitchhiker's Guide to the Galaxy (video game)
id,The Hitchhiker's Guide to the Galaxy (permainan video),The Hitchhiker's Guide to the Galaxy (video game)
hu,The Hitchhiker’s Guide to the Galaxy (videójáték),The Hitchhiker's Guide to the Galaxy (video game)
lld,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy (video game)
en,Marvel vs. Capcom,Marvel vs. Capcom
es,Marvel vs. Capcom (serie),Marvel vs. Capcom
ja,VS.シリーズ,Marvel vs. Capcom
pt,Marvel vs. Capcom,Marvel vs. Capcom
fr,Marvel vs. Capcom,Marvel vs. Capcom
ru,Marvel vs. Capcom (серия игр),Marvel vs. Capcom
it,Marvel vs. Capcom (serie),Marvel vs. Capcom
ko,마블 vs. 캡콤,Marvel vs. Capcom
az,Marvel vs. Capcom,Marvel vs. Capcom
en,Single-player video game,Single-player video game
ru,Однопользовательская игра,Single-player video game
es,Videojuego de un jugador,Single-player video game
pt,Jogo eletrônico para um jogador,Single-player video game
it,Giocatore singolo,Single-player video game
pl,Komputerowa gra jednoosobowa,Single-player video game
fr,Solo (jeu vidéo),Single-player video game
de,Einzelspieler,Single-player video game
ko,일인용 비디오 게임,Single-player video game
tr,Tek oyunculu oyun,Single-player video game
uk,Однокористувацька гра,Single-player video game
zh,单人电子游戏,Single-player video game
ja,シングルプレイヤーコンピュータゲーム,Single-player video game
vi,Trò chơi điện tử một người chơi,Single-player video game
hu,Egyjátékos mód,Single-player video game
id,Permainan video pemain tunggal,Single-player video game
cs,Videohra pro jednoho hráče,Single-player video game
th,วิดีโอเกมผู้เล่นเดี่ยว,Single-player video game
fi,Yksinpeli,Single-player video game
nl,Singleplayer,Single-player video game
sv,Enspelarspel,Single-player video game
ro,Singleplayer,Single-player video game
ms,Pemain tunggal,Single-player video game
da,Singleplayer,Single-player video game
no,Enspiller,Single-player video game
bn,একক খেলোয়াড় ভিডিও গেম,Single-player video game
sr,Видео-игра за једног играча,Single-player video game
uz,Yolgʻiz oʻyinchili videooʻyin,Single-player video game
ka,ერთმოთამაშიანი ვიდეო თამაში,Single-player video game
sk,Hra jedného hráča,Single-player video game
az,Birnəfərli oyun,Single-player video game
ca,Videojoc d'un jugador,Single-player video game
wuu,单人电子游戏,Single-player video game
simple,Single-player video game,Single-player video game
sl,Enoigralska videoigra,Single-player video game
zh-yue,單人電子遊戲,Single-player video game
arz,ڤيديو جيم فردى,Single-player video game
hy,Միակառավարելի խաղ,Single-player video game
nn,Einspelar,Single-player video game
bg,Видеоигра за един играч,Single-player video game
mk,Едноиграчка игра,Single-player video game
ckb,تاک-یاریزان (کایەی ڤیدیۆیی),Single-player video game
lt,Vieno žaidėjo žaidimas,Single-player video game
gl,Videoxogo para un xogador,Single-player video game
be,Аднакарыстальніцкая гульня,Single-player video game
en,Kana: Little Sister,Kana: Little Sister
ja,加奈 〜いもうと〜,Kana: Little Sister
zh,加奈妹妹,Kana: Little Sister
ru,Kana: Little Sister,Kana: Little Sister
es,Kana Imōto,Kana: Little Sister
it,Kana - Imōto,Kana: Little Sister
de,Kana – Imōto,Kana: Little Sister
vi,Kana ~Imōto~,Kana: Little Sister
uk,Kana: Little Sister,Kana: Little Sister
lld,Kana: Little Sister,Kana: Little Sister
lt,Kana Imōto,Kana: Little Sister
en,IO Interactive,IO Interactive
ru,IO Interactive,IO Interactive
de,IO Interactive,IO Interactive
fr,IO Interactive,IO Interactive
es,IO Interactive,IO Interactive
it,IO Interactive,IO Interactive
zh,IO Interactive,IO Interactive
pl,IO Interactive,IO Interactive
pt,IO Interactive,IO Interactive
tr,IO Interactive,IO Interactive
da,IO Interactive,IO Interactive
uk,IO Interactive,IO Interactive
sv,IO Interactive,IO Interactive
nl,IO Interactive,IO Interactive
hu,IO Interactive,IO Interactive
fi,IO Interactive,IO Interactive
simple,IO Interactive,IO Interactive
id,IO Interactive,IO Interactive
ko,IO 인터랙티브,IO Interactive
lt,IO Interactive,IO Interactive
arz,آى او انتراكتيڤ,IO Interactive
az,IO Interactive,IO Interactive
no,IO Interactive,IO Interactive
ro,IO Interactive,IO Interactive
hy,IO Interactive,IO Interactive
ms,IO Interactive,IO Interactive
en,Tony Hawk's Underground,Tony Hawk's Underground
es,Tony Hawk's Underground,Tony Hawk's Underground
ru,Tony Hawk’s Underground,Tony Hawk's Underground
fr,Tony Hawk's Underground,Tony Hawk's Underground
it,Tony Hawk's Underground,Tony Hawk's Underground
pl,Tony Hawk’s Underground,Tony Hawk's Underground
fi,Tony Hawk’s Underground,Tony Hawk's Underground
pt,Tony Hawk's Underground,Tony Hawk's Underground
nl,Tony Hawk's Underground,Tony Hawk's Underground
no,Tony Hawk’s Underground,Tony Hawk's Underground
sv,Tony Hawk's Underground,Tony Hawk's Underground
simple,Tony Hawk's Underground,Tony Hawk's Underground
lld,Tony Hawk's Underground,Tony Hawk's Underground
en,Warcraft,Warcraft
es,Warcraft,Warcraft
pl,Warcraft (seria),Warcraft
fr,Warcraft,Warcraft
de,Warcraft,Warcraft
zh,魔兽系列,Warcraft
ja,ウォークラフト,Warcraft
it,Warcraft,Warcraft
pt,Warcraft,Warcraft
uk,Warcraft,Warcraft
ko,워크래프트,Warcraft
vi,Warcraft,Warcraft
cs,Warcraft,Warcraft
nl,Warcraft,Warcraft
tr,Warcraft (seri),Warcraft
fi,Warcraft (pelisarja),Warcraft
id,Warcraft,Warcraft
sv,Warcraft,Warcraft
sk,Warcraft (séria),Warcraft
da,Warcraft,Warcraft
no,Warcraft,Warcraft
ro,Warcraft,Warcraft
sr,Warcraft,Warcraft
hr,Warcraft,Warcraft
mn,Варкрафт,Warcraft
zh-yue,魔獸爭霸系列,Warcraft
el,Warcraft,Warcraft
ca,Warcraft,Warcraft
glk,وارکرافت,Warcraft
lt,Warcraft (serija),Warcraft
ast,Warcraft,Warcraft
br,Warcraft,Warcraft
gl,Warcraft,Warcraft
is,Warcraft,Warcraft
nn,Warcraft,Warcraft
simple,Warcraft,Warcraft
wuu,魔兽系列,Warcraft
ms,Warcraft,Warcraft
zh-min-nan,Warcraft,Warcraft
es,Juego de mesa,Tabletop game
en,Tabletop game,Tabletop game
ru,Настольная игра,Tabletop game
zh,桌上遊戲,Tabletop game
ja,テーブルゲーム,Tabletop game
pt,Jogo de mesa,Tabletop game
uk,Настільна гра,Tabletop game
ca,Joc de taula,Tabletop game
wuu,桌面游戏,Tabletop game
sv,Bordsspel,Tabletop game
ko,테이블 게임,Tabletop game
cs,Stolní hra,Tabletop game
id,Permainan atas meja,Tabletop game
fr,Jeu de table,Tabletop game
az,Masaüstü oyun,Tabletop game
eu,Mahai-joko,Tabletop game
sl,Namizna igra,Tabletop game
gl,Xogo de mesa,Tabletop game
be,Настольныя гульні,Tabletop game
be-tarask,Настольная гульня,Tabletop game
zh-yue,檯上遊戲,Tabletop game
olo,Stolakiža,Tabletop game
ast,Xuegu de mesa,Tabletop game
rue,Столовы гры,Tabletop game
en,Pac-Land,Pac-Land
ja,パックランド,Pac-Land
es,Pac-Land,Pac-Land
it,Pac-Land,Pac-Land
zh-yue,食鬼世界,Pac-Land
fr,Pac-Land,Pac-Land
ru,Pac-Land,Pac-Land
nl,Pac-Land,Pac-Land
sv,Pac-Land,Pac-Land
zh,吃豆人世界,Pac-Land
ko,팩랜드,Pac-Land
pt,Pac-Land,Pac-Land
arz,باك-لاند,Pac-Land
lld,Pac-Land,Pac-Land
wuu,吃豆人世界,Pac-Land
it,Avalon (film 2001),Avalon (2001 film)
en,Avalon (2001 film),Avalon (2001 film)
ja,アヴァロン (映画),Avalon (2001 film)
ru,"Авалон (фильм, 2001)",Avalon (2001 film)
fr,"Avalon (film, 2001)",Avalon (2001 film)
de,Avalon – Spiel um dein Leben,Avalon (2001 film)
pl,Avalon (film 2001),Avalon (2001 film)
uk,Авалон (фільм),Avalon (2001 film)
zh,阿瓦隆 (电影),Avalon (2001 film)
ko,아발론 (2001년 영화),Avalon (2001 film)
cs,Smrtící Avalon,Avalon (2001 film)
nl,Avalon (2001),Avalon (2001 film)
bg,"Авалон (филм, 2001)",Avalon (2001 film)
arz,افالون (فيلم 2001),Avalon (2001 film)
en,Dark Reign: The Future of War,Dark Reign: The Future of War
ru,Dark Reign: The Future of War,Dark Reign: The Future of War
de,Dark Reign: The Future of War,Dark Reign: The Future of War
fr,Dark Reign: The Future of War,Dark Reign: The Future of War
zh,黑暗帝國,Dark Reign: The Future of War
it,Dark Reign: The Future of War,Dark Reign: The Future of War
lld,Dark Reign: The Future of War,Dark Reign: The Future of War
en,Peter Hajba,Peter Hajba
fi,Peter Hajba,Peter Hajba
fr,Peter Hajba,Peter Hajba
es,Peter Hajba,Peter Hajba
th,เปเตร์ ไฮบา,Peter Hajba
en,Phoenix (video game),Phoenix (video game)
de,Phoenix (Arcade-Spiel),Phoenix (video game)
es,Phoenix (videojuego),Phoenix (video game)
ja,フェニックス (ゲーム),Phoenix (video game)
it,Phoenix (videogioco),Phoenix (video game)
fr,Phoenix (jeu vidéo),Phoenix (video game)
ru,Phoenix (игра),Phoenix (video game)
zh,不死鸟 (游戏),Phoenix (video game)
pt,Phoenix (jogo eletrônico),Phoenix (video game)
ko,피닉스 (비디오 게임),Phoenix (video game)
fi,Phoenix (videopeli),Phoenix (video game)
uk,Phoenix (гра),Phoenix (video game)
sv,Phoenix (datorspel),Phoenix (video game)
arz,فونيكس (فيديو لعب),Phoenix (video game)
en,Celes Chere,Celes Chere
es,Celes Chere,Celes Chere
en,Gumshoe (video game),Gumshoe (video game)
es,Gumshoe,Gumshoe (video game)
nl,Gumshoe,Gumshoe (video game)
it,Gumshoe (videogioco 1986),Gumshoe (video game)
sv,Gumshoe,Gumshoe (video game)
fr,Gumshoe (jeu vidéo),Gumshoe (video game)
pl,Gumshoe,Gumshoe (video game)
arz,جومشيو,Gumshoe (video game)
lld,Gumshoe,Gumshoe (video game)
en,Freddy Pharkas: Frontier Pharmacist,Freddy Pharkas: Frontier Pharmacist
de,Freddy Pharkas: Frontier Pharmacist,Freddy Pharkas: Frontier Pharmacist
ru,Freddy Pharkas: Frontier Pharmacist,Freddy Pharkas: Frontier Pharmacist
fr,Freddy Pharkas: Frontier Pharmacist,Freddy Pharkas: Frontier Pharmacist
lld,Freddy Pharkas: Frontier Pharmacist,Freddy Pharkas: Frontier Pharmacist
arz,فريدى فاركاس: فرونتير فارماسيست,Freddy Pharkas: Frontier Pharmacist
en,Anne Westfall,Anne Westfall
uk,Енн Вестфалл,Anne Westfall
mg,Anne Westfall,Anne Westfall
en,Star Wars: The Clone Wars (2002 video game),Star Wars: The Clone Wars (2002 video game)
es,Star Wars: The Clone Wars (videojuego de 2002),Star Wars: The Clone Wars (2002 video game)
fr,Star Wars: The Clone Wars (jeu vidéo),Star Wars: The Clone Wars (2002 video game)
fi,Star Wars: The Clone Wars (videopeli),Star Wars: The Clone Wars (2002 video game)
sv,Star Wars: The Clone Wars (datorspel),Star Wars: The Clone Wars (2002 video game)
et,Star Wars: The Clone Wars (videomäng 2002),Star Wars: The Clone Wars (2002 video game)
lld,Star Wars: The Clone Wars,Star Wars: The Clone Wars (2002 video game)
no,Star Wars: The Clone Wars (videospill),Star Wars: The Clone Wars (2002 video game)
en,Jurassic Park (SNES video game),Jurassic Park (SNES video game)
fr,Jurassic Park (Ocean Software),Jurassic Park (SNES video game)
it,Jurassic Park (videogioco SNES),Jurassic Park (SNES video game)
fi,Jurassic Park (SNES),Jurassic Park (SNES video game)
ca,Jurassic Park (videojoc de SNES),Jurassic Park (SNES video game)
lld,Jurassic Park,Jurassic Park (SNES video game)
en,Super Skweek,Super Skweek
ja,スクウィーク,Super Skweek
en,Deer Hunter (series),Deer Hunter (series)
ru,Deer Hunter (серия игр),Deer Hunter (series)
fr,Deer Hunter,Deer Hunter (series)
de,Deer Hunter (Computerspielreihe),Deer Hunter (series)
it,Deer Hunter,Deer Hunter (series)
en,Rattler Race,Rattler Race
pt,Rattler Race,Rattler Race
en,Dizzy Panic,Dizzy Panic
nl,Dizzy Panic,Dizzy Panic
lld,Dizzy Panic!,Dizzy Panic
en,Tass Times in Tonetown,Tass Times in Tonetown
it,Tass Times in Tonetown,Tass Times in Tonetown
de,Tass Times in Tonetown,Tass Times in Tonetown
lld,Tass Times in Tonetown,Tass Times in Tonetown
en,Neon Genesis Evangelion (video game),Neon Genesis Evangelion (video game)
ja,新世紀エヴァンゲリオン (NINTENDO64),Neon Genesis Evangelion (video game)
zh,新世纪福音战士 (1999年游戏),Neon Genesis Evangelion (video game)
it,Shin seiki Evangelion (videogioco),Neon Genesis Evangelion (video game)
es,Neon Genesis Evangelion (videojuego de 1999),Neon Genesis Evangelion (video game)
ru,Neon Genesis Evangelion (Nintendo 64),Neon Genesis Evangelion (video game)
fr,Neon Genesis Evangelion (jeu vidéo),Neon Genesis Evangelion (video game)
lld,Neon Genesis Evangelion (videojuech),Neon Genesis Evangelion (video game)
arz,نيون جينيسيس ايفانجيليون (ڤيديو جيم),Neon Genesis Evangelion (video game)
en,Gold farming,Gold farming
ru,Фармер (MMORPG),Gold farming
fr,Farming (jeu vidéo),Gold farming
zh,打钱,Gold farming
it,Farming,Gold farming
pl,Farming,Gold farming
de,Goldfarmer,Gold farming
es,Granjero (videojuegos),Gold farming
nl,Gold farming,Gold farming
zh-yue,打錢,Gold farming
fi,Kultafarmari,Gold farming
simple,Gold farming,Gold farming
pt,Cultivo de ouro,Gold farming
da,Gold farming,Gold farming
tr,Kategori:Çinli çiftçiler,Gold farming
en,Bomberman Story DS,Bomberman Story DS
ja,ボンバーマンストーリーDS,Bomberman Story DS
es,Bomberman Story DS,Bomberman Story DS
de,Bomberman Story DS,Bomberman Story DS
lld,Bomberman Story DS,Bomberman Story DS
en,Beach Spikers,Beach Spikers
ru,Beach Spikers,Beach Spikers
fr,Beach Spikers,Beach Spikers
it,Beach Spikers,Beach Spikers
de,Beach Spikers Virtua Beach Volleyball,Beach Spikers
pt,Beach Spikers,Beach Spikers
lld,Beach Spikers,Beach Spikers
en,Death Gate,Death Gate
ru,Death Gate,Death Gate
lld,Death Gate,Death Gate
en,Armored Core: Master of Arena,Armored Core: Master of Arena
ja,アーマード・コア マスターオブアリーナ,Armored Core: Master of Arena
ru,Armored Core: Master of Arena,Armored Core: Master of Arena
es,Armored Core: Master of Arena,Armored Core: Master of Arena
it,Armored Core: Master of Arena,Armored Core: Master of Arena
fr,Armored Core: Master of Arena,Armored Core: Master of Arena
ko,아머드 코어: 마스터 오브 아레나,Armored Core: Master of Arena
lld,Armored Core: Master of Arena,Armored Core: Master of Arena
en,Waterworks (card game),Waterworks (card game)
ja,水道管ゲーム,Waterworks (card game)
en,Medieval Madness,Medieval Madness
fr,Medieval Madness,Medieval Madness
pt,Medieval Madness,Medieval Madness
sv,Medieval Madness,Medieval Madness
en,Joseph D. Kucan,Joseph D. Kucan
ru,"Кукан, Джозеф Дэвид",Joseph D. Kucan
de,Joseph D. Kucan,Joseph D. Kucan
fi,Joseph Kucan,Joseph D. Kucan
cs,Joseph Kucan,Joseph D. Kucan
hu,Joseph D. Kucan,Joseph D. Kucan
uk,Джозеф Девід Кукан,Joseph D. Kucan
sv,Joseph D. Kucan,Joseph D. Kucan
