lang,topic,topic_in_English
ca,Jens Bergensten,Jens Bergensten
ms,Jens Bergensten,Jens Bergensten
arz,جينس بيرجنستين,Jens Bergensten
mg,Jens Bergensten,Jens Bergensten
ja,DUNAMIS15,Dunamis 15
en,Dunamis 15,Dunamis 15
en,Galaga 30th Collection,Galaga 30th Collection
arz,جالاجا ثرتيث كولكشن,Galaga 30th Collection
en,Mark Leung,Mark Leung
en,IEZA Framework,IEZA Framework
en,Epic Saga: Extreme Fighter,Epic Saga: Extreme Fighter
lld,Epic Saga: Extreme Fighter,Epic Saga: Extreme Fighter
en,Project Siren,Project Siren
es,Project Siren,Project Siren
fr,Project Siren,Project Siren
pt,Project Siren,Project Siren
hu,Project Siren,Project Siren
azb,پروژه سایرن,Project Siren
arz,پروچكت سايرن,Project Siren
en,New Super Mario Bros. 2,New Super Mario Bros. 2
ja,New スーパーマリオブラザーズ 2,New Super Mario Bros. 2
es,New Super Mario Bros. 2,New Super Mario Bros. 2
it,New Super Mario Bros. 2,New Super Mario Bros. 2
fr,New Super Mario Bros. 2,New Super Mario Bros. 2
ru,New Super Mario Bros. 2,New Super Mario Bros. 2
de,New Super Mario Bros. 2,New Super Mario Bros. 2
pt,New Super Mario Bros. 2,New Super Mario Bros. 2
zh,New 超級瑪利歐兄弟2,New Super Mario Bros. 2
nl,New Super Mario Bros. 2,New Super Mario Bros. 2
fi,New Super Mario Bros. 2,New Super Mario Bros. 2
ko,뉴 슈퍼 마리오브라더스 2,New Super Mario Bros. 2
pl,New Super Mario Bros. 2,New Super Mario Bros. 2
ca,New Super Mario Bros. 2,New Super Mario Bros. 2
simple,New Super Mario Bros. 2,New Super Mario Bros. 2
sv,New Super Mario Bros. 2,New Super Mario Bros. 2
el,New Super Mario Bros. 2,New Super Mario Bros. 2
tr,New Super Mario Bros. 2,New Super Mario Bros. 2
no,New Super Mario Bros. 2,New Super Mario Bros. 2
ast,New Super Mario Bros. 2,New Super Mario Bros. 2
nn,New Super Mario Bros. 2,New Super Mario Bros. 2
wuu,新超级马里奥兄弟2,New Super Mario Bros. 2
lld,New Super Mario Bros. 2,New Super Mario Bros. 2
arz,نيو سوپير ماريو بروس. 2,New Super Mario Bros. 2
arz,فورخاص,Furkhas
en,Furkhas,Furkhas
zh-min-nan,Furkhas,Furkhas
en,Into the Dragon's Lair,Into the Dragon's Lair
en,Zombie Apocalypse: Never Die Alone,Zombie Apocalypse: Never Die Alone
lld,Zombie Apocalypse: Never Die Alone,Zombie Apocalypse: Never Die Alone
en,Fast Beat Loop Racer,Fast Beat Loop Racer
zh,環狀賽車,Fast Beat Loop Racer
en,WIRIS,WIRIS
es,WIRIS,WIRIS
ja,WIRIS,WIRIS
ca,WIRIS,WIRIS
tt,WIRIS,WIRIS
en,The Sims 3: University Life,The Sims 3: University Life
ru,The Sims 3: Студенческая жизнь,The Sims 3: University Life
it,The Sims 3: Vita universitaria,The Sims 3: University Life
es,Los Sims 3: Movida en la Facultad,The Sims 3: University Life
pl,The Sims 3: Studenckie życie,The Sims 3: University Life
tr,The Sims 3: University Life,The Sims 3: University Life
zh,模擬市民3：大學生活,The Sims 3: University Life
fi,The Sims 3: Yliopistoelämää,The Sims 3: University Life
nl,De Sims 3: Studententijd,The Sims 3: University Life
uk,The Sims 3: University Life,The Sims 3: University Life
cs,The Sims 3: Studentský život,The Sims 3: University Life
pt,The Sims 3: University Life,The Sims 3: University Life
id,The Sims 3: University Life,The Sims 3: University Life
sv,The Sims 3: Universitetsliv,The Sims 3: University Life
en,The Stanley Parable,The Stanley Parable
ru,The Stanley Parable,The Stanley Parable
fr,The Stanley Parable,The Stanley Parable
de,The Stanley Parable,The Stanley Parable
es,The Stanley Parable,The Stanley Parable
zh,史丹利的寓言,The Stanley Parable
ja,The Stanley Parable,The Stanley Parable
it,The Stanley Parable,The Stanley Parable
pt,The Stanley Parable,The Stanley Parable
pl,The Stanley Parable,The Stanley Parable
uk,The Stanley Parable,The Stanley Parable
fi,The Stanley Parable,The Stanley Parable
nl,The Stanley Parable,The Stanley Parable
tr,The Stanley Parable,The Stanley Parable
ko,더 스탠리 패러블,The Stanley Parable
sv,The Stanley Parable,The Stanley Parable
th,เดอะสแตนลีย์พาราเบิล,The Stanley Parable
sr,The Stanley Parable,The Stanley Parable
ca,The Stanley Parable,The Stanley Parable
simple,The Stanley Parable,The Stanley Parable
en,Symphonic Odysseys,Symphonic Odysseys
en,A Vampyre Story: Year One,A Vampyre Story: Year One
en,Hotline Miami 2: Wrong Number,Hotline Miami 2: Wrong Number
ru,Hotline Miami 2: Wrong Number,Hotline Miami 2: Wrong Number
es,Hotline Miami 2: Wrong Number,Hotline Miami 2: Wrong Number
de,Hotline Miami 2: Wrong Number,Hotline Miami 2: Wrong Number
fr,Hotline Miami 2: Wrong Number,Hotline Miami 2: Wrong Number
uk,Hotline Miami 2: Wrong Number,Hotline Miami 2: Wrong Number
nl,Hotline Miami 2: Wrong Number,Hotline Miami 2: Wrong Number
fi,Hotline Miami 2: Wrong Number,Hotline Miami 2: Wrong Number
sv,Hotline Miami 2: Wrong Number,Hotline Miami 2: Wrong Number
be,Hotline Miami 2: Wrong Number,Hotline Miami 2: Wrong Number
no,Hotline Miami 2: Wrong Number,Hotline Miami 2: Wrong Number
arz,هوت لاين ميامى 2: رونج نمبر,Hotline Miami 2: Wrong Number
en,Magrunner: Dark Pulse,Magrunner: Dark Pulse
ru,Magrunner: Dark Pulse,Magrunner: Dark Pulse
uk,Magrunner: Dark Pulse,Magrunner: Dark Pulse
fr,Magrunner: Dark Pulse,Magrunner: Dark Pulse
en,Carl Raschke,Carl Raschke
ja,アイドルマスター ワンフォーオール,The Idolmaster One For All
en,The Idolmaster One For All,The Idolmaster One For All
zh,偶像大師 全力以赴,The Idolmaster One For All
ko,아이돌마스터 원 포 올,The Idolmaster One For All
en,Dreadnought (video game),Dreadnought (video game)
ru,Dreadnought,Dreadnought (video game)
de,Dreadnought (Computerspiel),Dreadnought (video game)
en,Gangster!,Gangster!
en,Kim Kardashian: Hollywood,Kim Kardashian: Hollywood
es,Kim Kardashian: Hollywood,Kim Kardashian: Hollywood
fr,Kim Kardashian: Hollywood,Kim Kardashian: Hollywood
sv,Kim Kardashian: Hollywood,Kim Kardashian: Hollywood
en,Final Fantasy Awakening,Final Fantasy Awakening
fr,Final Fantasy Awakening,Final Fantasy Awakening
id,Final Fantasy The Awakening,Final Fantasy Awakening
en,Peter Molydeux,Peter Molydeux
en,Brandon Sheffield,Brandon Sheffield
en,Snail Mail (video game),Snail Mail (video game)
ru,Snail Mail (игра),Snail Mail (video game)
zh,蜗牛信使,Snail Mail (video game)
en,Overcooked,Overcooked
zh,胡鬧廚房,Overcooked
fr,Overcooked,Overcooked
de,Overcooked,Overcooked
es,Overcooked,Overcooked
ja,Overcooked,Overcooked
pl,Overcooked,Overcooked
pt,Overcooked,Overcooked
it,Overcooked,Overcooked
uk,Overcooked,Overcooked
id,Overcooked,Overcooked
ko,Overcooked,Overcooked
ca,Overcooked,Overcooked
cs,Overcooked,Overcooked
sv,Overcooked,Overcooked
arz,اوڤركوكد,Overcooked
en,Loop Mania,Loop Mania
en,Hackmud,Hackmud
en,Madden NFL 18,Madden NFL 18
es,Madden NFL 18,Madden NFL 18
fr,Madden NFL 18,Madden NFL 18
it,Madden NFL 18,Madden NFL 18
fi,Madden NFL 18,Madden NFL 18
sv,Madden NFL 18,Madden NFL 18
arz,مادن ان اف ال 18,Madden NFL 18
en,The Evil Within 2,The Evil Within 2
ru,The Evil Within 2,The Evil Within 2
ja,サイコブレイク2,The Evil Within 2
es,The Evil Within 2,The Evil Within 2
zh,邪灵入侵2,The Evil Within 2
it,The Evil Within 2,The Evil Within 2
de,The Evil Within 2,The Evil Within 2
fr,The Evil Within 2,The Evil Within 2
pt,The Evil Within 2,The Evil Within 2
pl,The Evil Within 2,The Evil Within 2
uk,The Evil Within 2,The Evil Within 2
ko,디 이블 위딘 2,The Evil Within 2
ca,The Evil Within 2,The Evil Within 2
arz,ذا ايڤل ويثين 2,The Evil Within 2
en,Locus (video game),Locus (video game)
en,Men in Black: The Game,Men in Black: The Game
es,Men in Black: The Game,Men in Black: The Game
it,Men in Black: The Game,Men in Black: The Game
no,Men in Black: The Game,Men in Black: The Game
en,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
ja,ハリー・ポッター:魔法同盟,Harry Potter: Wizards Unite
ru,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
de,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
zh,哈利·波特：巫师联盟,Harry Potter: Wizards Unite
fr,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
es,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
it,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
pl,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
fi,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
nl,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
pt,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
hu,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
id,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
th,แฮร์รี่ พอตเตอร์: วิซาร์ด ยูไนท์,Harry Potter: Wizards Unite
ko,해리 포터: 마법사 연합,Harry Potter: Wizards Unite
sr,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
bn,হ্যরি পর্টার: উইজার্ডস ইউনাইট,Harry Potter: Wizards Unite
lld,Harry Potter: Wizards Unite,Harry Potter: Wizards Unite
en,Shadow: War of Succession,Shadow: War of Succession
en,Robert Duffy (programmer),Robert Duffy (programmer)
en,Chasm (video game),Chasm (video game)
fr,Chasm (jeu vidéo),Chasm (video game)
en,Love,Love & Destroy
es,Amor,Love & Destroy
ru,Любовь,Love & Destroy
fr,Amour,Love & Destroy
hi,प्यार,Love & Destroy
pt,Amor,Love & Destroy
vi,Tình yêu,Love & Destroy
de,Liebe,Love & Destroy
tr,Aşk,Love & Destroy
it,Amore,Love & Destroy
bn,ভালোবাসা,Love & Destroy
zh,愛,Love & Destroy
id,Cinta,Love & Destroy
ka,სიყვარული,Love & Destroy
pl,Miłość,Love & Destroy
uk,Любов,Love & Destroy
ja,愛,Love & Destroy
th,ความรัก,Love & Destroy
tl,Pag-ibig,Love & Destroy
bg,Любов,Love & Destroy
el,Αγάπη,Love & Destroy
ro,Dragoste,Love & Destroy
uz,Sevgi,Love & Destroy
cs,Láska,Love & Destroy
sq,Dashuria,Love & Destroy
nl,Liefde,Love & Destroy
ko,사랑,Love & Destroy
hr,Ljubav,Love & Destroy
lt,Meilė,Love & Destroy
kk,Махаббат,Love & Destroy
sv,Kärlek,Love & Destroy
ms,Cinta,Love & Destroy
ta,அன்பு,Love & Destroy
fi,Rakkaus,Love & Destroy
hy,Սեր,Love & Destroy
sr,Љубав,Love & Destroy
sh,Ljubav,Love & Destroy
sk,Láska,Love & Destroy
mk,Љубов,Love & Destroy
az,Sevgi,Love & Destroy
mn,Хайр,Love & Destroy
hu,Szeretet,Love & Destroy
mr,प्रेम,Love & Destroy
am,ፍቅር,Love & Destroy
ml,സ്നേഹം,Love & Destroy
so,Jacayl,Love & Destroy
km,ស្នេហា,Love & Destroy
af,Liefde,Love & Destroy
kn,ಪ್ರೀತಿ,Love & Destroy
simple,Love,Love & Destroy
my,အချစ်,Love & Destroy
si,ආදරය,Love & Destroy
no,Kjærlighet,Love & Destroy
lv,Mīlestība,Love & Destroy
ky,Сүйүү,Love & Destroy
ca,Amor,Love & Destroy
rue,Любов,Love & Destroy
da,Kærlighed,Love & Destroy
et,Armastus,Love & Destroy
ckb,خۆشەویستی,Love & Destroy
sl,Ljubezen,Love & Destroy
gu,પ્રેમ,Love & Destroy
bs,Ljubav,Love & Destroy
as,প্ৰেম,Love & Destroy
eu,Maitasun,Love & Destroy
crh,Sevgi,Love & Destroy
ha,So,Love & Destroy
pa,ਪਿਆਰ,Love & Destroy
sw,Pendo,Love & Destroy
tk,Söýgi,Love & Destroy
ast,Amor,Love & Destroy
gn,Mborayhu,Love & Destroy
bcl,Pagkamoot,Love & Destroy
la,Amor,Love & Destroy
gl,Amor,Love & Destroy
is,Ást,Love & Destroy
ne,प्रेम,Love & Destroy
arz,حب,Love & Destroy
bar,Liab,Love & Destroy
be,Любоў,Love & Destroy
sn,Rudo,Love & Destroy
nn,Kjærleik,Love & Destroy
mg,Fitiavana,Love & Destroy
or,ପ୍ରେମ,Love & Destroy
tg,Ишқ,Love & Destroy
iu,ᑕᑯᑦᓱᒍᓱᑉᐳᖅ,Love & Destroy
ht,Lanmou,Love & Destroy
yi,ליבע,Love & Destroy
eo,Amo,Love & Destroy
bo,བརྩེ་དུང་།,Love & Destroy
sah,Таптал,Love & Destroy
als,Liebe,Love & Destroy
an,Amor,Love & Destroy
be-tarask,Любоў,Love & Destroy
hak,Oi,Love & Destroy
ang,Lufu,Love & Destroy
oc,Amor,Love & Destroy
pcd,Anmour,Love & Destroy
zh-yue,愛,Love & Destroy
ce,Безам,Love & Destroy
cdo,Ái,Love & Destroy
ba,Мөхәббәт,Love & Destroy
hif,Pyar,Love & Destroy
br,Karantez,Love & Destroy
ig,Ihunanya,Love & Destroy
mt,Imħabba,Love & Destroy
cy,Cariad,Love & Destroy
gom,Mog,Love & Destroy
sd,محبت,Love & Destroy
gcr,Lanmou,Love & Destroy
ext,Amol,Love & Destroy
jv,Tresna,Love & Destroy
nah,Tlazohtiliztli,Love & Destroy
nds-nl,Leevde,Love & Destroy
ss,Lutsandvo,Love & Destroy
ary,حب,Love & Destroy
co,Amore,Love & Destroy
jam,Lob,Love & Destroy
ku,Evîn,Love & Destroy
pms,Amor,Love & Destroy
ts,Rirhandzu,Love & Destroy
av,Рокьи,Love & Destroy
ilo,Ayat,Love & Destroy
mwl,Amor,Love & Destroy
mzn,ایشکا,Love & Destroy
nia,Fa'omasi,Love & Destroy
bh,नेह,Love & Destroy
cv,Юрату,Love & Destroy
kcg,Cat,Love & Destroy
lij,Amô,Love & Destroy
vep,Armastuz,Love & Destroy
guw,Owanyi,Love & Destroy
lmo,Amor,Love & Destroy
se,Ráhkisvuota,Love & Destroy
tt,Сөю,Love & Destroy
bxr,Дуран,Love & Destroy
zh-min-nan,Ài,Love & Destroy
azb,عشق,Love & Destroy
fy,Leafde,Love & Destroy
li,Leefde,Love & Destroy
ln,Bolingo,Love & Destroy
war,Higugma,Love & Destroy
ia,Amor,Love & Destroy
wuu,爱,Love & Destroy
bat-smg,Meilė,Love & Destroy
kw,Kerensa,Love & Destroy
lb,Léift,Love & Destroy
pnb,محبت,Love & Destroy
sat,ᱫᱩᱞᱟᱹᱲ,Love & Destroy
sc,Amore,Love & Destroy
zh-classical,愛,Love & Destroy
qu,Khuyay,Love & Destroy
scn,Amuri,Love & Destroy
wa,Amour,Love & Destroy
gd,Gràdh,Love & Destroy
ksh,Leevde,Love & Destroy
ks,لول,Love & Destroy
ug,مۇھاببەت,Love & Destroy
gan,愛,Love & Destroy
new,मतिना,Love & Destroy
xmf,ჸოროფა,Love & Destroy
en,Nintendo Gateway System,Nintendo Gateway System
fr,Nintendo Gateway System,Nintendo Gateway System
en,Blood,Blood & Truth
kk,Қан,Blood & Truth
ru,Кровь,Blood & Truth
es,Sangre,Blood & Truth
uz,Qon,Blood & Truth
hi,रक्त,Blood & Truth
fr,Sang,Blood & Truth
uk,Кров,Blood & Truth
bn,রক্ত,Blood & Truth
az,Qan,Blood & Truth
de,Blut,Blood & Truth
tr,Kan,Blood & Truth
id,Darah,Blood & Truth
it,Sangue,Blood & Truth
pt,Sangue,Blood & Truth
zh,血液,Blood & Truth
sq,Gjaku,Blood & Truth
ro,Sânge,Blood & Truth
pl,Krew,Blood & Truth
ja,血液,Blood & Truth
lt,Kraujas,Blood & Truth
cs,Krev,Blood & Truth
el,Αίμα,Blood & Truth
ko,혈액,Blood & Truth
hr,Krv,Blood & Truth
th,เลือด,Blood & Truth
hu,Vér,Blood & Truth
ka,სისხლი,Blood & Truth
vi,Máu,Blood & Truth
hy,Արյուն,Blood & Truth
ky,Кан,Blood & Truth
simple,Blood,Blood & Truth
mr,रक्त,Blood & Truth
sr,Крв,Blood & Truth
bg,Кръв,Blood & Truth
tg,Хун,Blood & Truth
mk,Крв,Blood & Truth
ca,Sang,Blood & Truth
ms,Darah,Blood & Truth
sk,Krv,Blood & Truth
te,రక్తం,Blood & Truth
nl,Bloed,Blood & Truth
fi,Veri,Blood & Truth
mn,Цус,Blood & Truth
gu,લોહી,Blood & Truth
sl,Kri,Blood & Truth
lv,Asinis,Blood & Truth
sw,Damu,Blood & Truth
ta,குருதி,Blood & Truth
ml,രക്തം,Blood & Truth
sv,Blod,Blood & Truth
et,Veri,Blood & Truth
om,Dhiiga,Blood & Truth
as,তেজ,Blood & Truth
kn,ರಕ್ತ,Blood & Truth
am,ደም,Blood & Truth
da,Blod,Blood & Truth
tl,Dugo,Blood & Truth
bs,Krv,Blood & Truth
km,ឈាម,Blood & Truth
my,သွေး,Blood & Truth
af,Bloed,Blood & Truth
si,ලේ,Blood & Truth
bcl,Dugo,Blood & Truth
eu,Odol,Blood & Truth
no,Blod,Blood & Truth
sco,Bluid,Blood & Truth
als,Blut,Blood & Truth
eo,Sango,Blood & Truth
za,Lwed,Blood & Truth
ckb,خوێن,Blood & Truth
bar,Bluad,Blood & Truth
br,Gwad,Blood & Truth
bh,खून,Blood & Truth
rue,Кровь,Blood & Truth
fur,Sanc,Blood & Truth
qu,Yawar,Blood & Truth
nah,Eztli,Blood & Truth
ami,Remes,Blood & Truth
wo,Dereet,Blood & Truth
sh,Krv,Blood & Truth
ce,ЦӀий,Blood & Truth
ne,रगत,Blood & Truth
is,Blóð,Blood & Truth
so,Dhiig,Blood & Truth
oc,Sang,Blood & Truth
pa,ਲਹੂ,Blood & Truth
zh-yue,血,Blood & Truth
kl,Aak,Blood & Truth
arz,دم,Blood & Truth
ast,Sangre,Blood & Truth
ext,Sangri,Blood & Truth
mg,Ra,Blood & Truth
atj,Miko,Blood & Truth
gd,Fuil,Blood & Truth
la,Sanguis,Blood & Truth
jv,Getih,Blood & Truth
bat-smg,Kraus,Blood & Truth
diq,Goni,Blood & Truth
kw,Goos,Blood & Truth
nn,Blod,Blood & Truth
or,ରକ୍ତ,Blood & Truth
cbk-zam,Sangre,Blood & Truth
ceb,Dugo,Blood & Truth
fiu-vro,Veri,Blood & Truth
vec,Sangue,Blood & Truth
vo,Blud,Blood & Truth
ga,Fuil,Blood & Truth
gl,Sangue,Blood & Truth
ha,Jini,Blood & Truth
dv,ލޭ,Blood & Truth
ilo,Dara,Blood & Truth
kbp,Calɩm,Blood & Truth
nds,Blood,Blood & Truth
mt,Demm,Blood & Truth
an,Sangre,Blood & Truth
gn,Tuguy,Blood & Truth
hak,Hiet,Blood & Truth
szy,izang,Blood & Truth
azb,قان,Blood & Truth
ku,Xwîn,Blood & Truth
vep,Veri,Blood & Truth
zh-min-nan,Hoeh,Blood & Truth
ks,خوٗن,Blood & Truth
be-tarask,Кроў,Blood & Truth
cy,Gwaed,Blood & Truth
lb,Blutt,Blood & Truth
frr,Blud,Blood & Truth
su,Getih,Blood & Truth
vls,Bloed,Blood & Truth
ia,Sanguine,Blood & Truth
lmo,Sangu,Blood & Truth
zu,Igazi,Blood & Truth
fj,Dra,Blood & Truth
pam,Daya,Blood & Truth
war,Dugo,Blood & Truth
cu,Кръвь,Blood & Truth
fy,Bloed,Blood & Truth
hyw,Արիւն,Blood & Truth
se,Varra,Blood & Truth
xh,Igazi,Blood & Truth
ang,Blōd,Blood & Truth
be,Кроў,Blood & Truth
ie,Sangue,Blood & Truth
io,Sango,Blood & Truth
kab,Idammen,Blood & Truth
sn,Ropa,Blood & Truth
iu,ᐊᐅᒃ,Blood & Truth
new,हि,Blood & Truth
roa-rup,Sândzi,Blood & Truth
scn,Sangu,Blood & Truth
chr,ᎩᎦ,Blood & Truth
gcr,Disan,Blood & Truth
hif,Khuun,Blood & Truth
bxr,Шуһан,Blood & Truth
gom,रगत,Blood & Truth
ht,San (non),Blood & Truth
li,Blood,Blood & Truth
mdf,Версь,Blood & Truth
sa,रक्तम्,Blood & Truth
yi,בלוט,Blood & Truth
fo,Blóð,Blood & Truth
lbe,Оь,Blood & Truth
sd,رت,Blood & Truth
tt,Кан,Blood & Truth
bo,ཁྲག,Blood & Truth
inh,ЦӀий,Blood & Truth
pnb,لہو,Blood & Truth
sah,Хаан,Blood & Truth
tcy,ನೆತ್ತೆರ್,Blood & Truth
